time,peak
27.718095,0.011935
27.719546,0.012119
27.720998,0.011660
27.722449,0.012027
27.723900,0.011660
27.725351,0.011935
27.726803,0.011844
27.728254,0.011935
27.729705,0.011935
27.731156,0.011752
27.732608,0.011935
27.734059,0.011660
27.735510,0.011844
27.736961,0.012303
27.738413,0.012303
27.739864,0.011752
27.741315,0.011935
27.742766,0.011935
27.744218,0.011568
27.745669,0.012119
27.747120,0.011844
27.748571,0.011660
27.750023,0.011935
27.751474,0.011385
27.752925,0.011568
27.754376,0.012303
27.755828,0.012394
27.757279,0.011660
27.758730,0.011844
27.760181,0.012303
27.761633,0.012394
27.763084,0.011660
27.764535,0.011109
27.765986,0.013129
27.767438,0.012119
27.768889,0.011201
27.770340,0.011844
27.771791,0.013037
27.773243,0.012762
27.774694,0.012027
27.776145,0.012394
27.777596,0.012670
27.779048,0.012303
27.780499,0.011568
27.781950,0.011201
27.783401,0.012486
27.784853,0.011935
27.786304,0.012762
27.787755,0.012853
