index,start_time,duration,energy,centroid_hz,rolloff_hz,bandwidth_hz,zcr,pitch_hz,pitch_confidence,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,pitch_bucket,brightness_bucket,energy_bucket,duration_bucket,transient_cluster,transient_cluster_k2,transient_cluster_k3,transient_cluster_k4,transient_cluster_k5,transient_cluster_k6,transient_cluster_k7,transient_cluster_k8
65,35.863220,0.336689,0.027064,6426.208,10377.568,3757.691,0.245247,,0.0000,-433.321899,25.815889,-29.481068,66.574913,-4.716558,28.423143,-0.125849,9.436007,-0.507912,-0.134403,-4.962322,-2.335484,-0.667243,unpitched,bright,soft,long,4,1,2,3,4,4,4,4
66,36.199909,0.290249,0.008248,7548.642,11403.487,3734.110,0.297044,,0.0000,-537.220886,-36.310833,-29.014231,92.730354,-15.014013,22.348850,-11.795844,17.621708,-14.115358,10.297413,2.494165,7.455244,0.453262,unpitched,bright,soft,medium,1,0,0,0,1,1,1,1
67,36.490159,0.301859,0.089108,5057.301,10401.335,4665.194,0.081615,,0.0000,-420.634003,5.914642,10.327291,67.751396,15.132874,25.838530,13.412048,22.237234,4.440289,13.226049,14.671803,10.278959,9.810358,unpitched,bright,medium,long,3,0,1,2,3,3,3,3
68,36.792018,0.243810,0.109089,2865.325,6214.287,3753.361,0.040594,,0.0000,-424.230194,35.671513,16.853001,69.783798,20.560717,21.302172,22.202997,22.387224,6.820945,14.845048,15.029189,8.538690,9.560303,unpitched,dark,loud,short,0,0,0,0,0,0,0,0
69,37.035828,0.050000,0.000703,5201.732,10146.445,4669.683,0.070996,,0.0000,-612.534485,69.498047,3.610575,70.649910,-7.781138,25.027653,0.845027,7.448610,-8.551910,4.919943,4.399939,0.768388,4.539547,unpitched,bright,soft,short,2,1,2,1,2,2,2,2
70,37.082268,0.325079,0.028912,6405.482,10297.326,3798.458,0.244225,,0.0000,-426.115051,29.314745,-24.129293,69.887390,-4.550828,30.020124,0.230116,6.754747,0.536829,2.180380,-2.109210,-0.454672,0.547293,unpitched,bright,medium,long,4,1,2,3,4,4,4,4
71,37.407347,0.267029,0.008798,7810.580,11553.461,3641.943,0.308553,,0.0000,-531.941528,-47.001495,-23.426271,100.918068,-15.575325,23.748611,-11.345275,21.210238,-11.501866,10.423229,0.213069,6.345037,0.759392,unpitched,bright,soft,short,0,0,0,0,0,0,0,0
72,37.674376,0.050000,0.000720,5262.882,9905.273,4754.749,0.096777,,0.0000,-604.948669,73.399597,-23.200649,39.185387,8.022745,17.365421,4.463823,6.344873,-9.707792,2.552648,3.843296,-0.649774,-0.609629,unpitched,bright,soft,short,2,1,2,1,2,2,2,2
73,37.709206,1.000000,0.027066,5474.915,11469.772,5528.091,0.109021,,0.0000,-512.270813,3.103760,4.738270,22.145708,5.676807,9.061565,5.874413,8.581316,2.341920,4.851959,5.229514,3.700765,3.442467,unpitched,bright,soft,long,4,1,2,3,4,4,4,4
74,39.497143,0.325079,0.052267,3721.059,7648.000,3799.356,0.050882,,0.0000,-341.879272,63.769192,-39.302380,77.652489,9.018810,31.755396,13.743258,13.456751,11.718026,6.494668,5.860965,10.432250,6.683172,unpitched,mid,medium,long,4,1,2,3,4,4,4,4
