time,peak
0.697324,0.426374
0.698776,0.342366
0.700227,0.492106
0.701678,0.490251
0.703129,0.375526
0.704580,0.278308
0.706032,0.394571
0.707483,0.406152
0.708934,0.505904
0.710385,0.194255
0.711837,0.208505
0.713288,0.351957
0.714739,0.396652
0.716190,0.243520
0.717642,0.229858
0.719093,0.527075
0.720544,0.271748
0.721995,0.419543
0.723447,0.442072
0.724898,0.181905
0.726349,0.598462
0.727800,0.599683
0.729252,0.338928
0.730703,0.256594
0.732154,0.281791
0.733605,0.484099
0.735057,0.485275
0.736508,0.274101
0.737959,0.382402
0.739410,0.300746
0.740862,0.309478
0.742313,0.347795
0.743764,0.190228
0.745215,0.117168
0.746667,0.228274
0.748118,0.359828
0.749569,0.230084
0.751020,0.353585
0.752472,0.346845
0.753923,0.436960
0.755374,0.619588
0.756825,0.198507
0.758277,0.316987
0.759728,0.221850
0.761179,0.389233
0.762630,0.498711
0.764082,0.490115
0.765533,0.175164
0.766984,0.407917
0.768435,0.368242
0.769887,0.396336
0.771338,0.302420
0.772789,0.238950
0.774240,0.205564
0.775692,0.476906
0.777143,0.329971
0.778594,0.160326
0.780045,0.370097
0.781497,0.205293
0.782948,0.404569
0.784399,0.405202
0.785850,0.095092
0.787302,0.392626
0.788753,0.406650
0.790204,0.141235
0.791655,0.182538
0.793107,0.291020
0.794558,0.359919
0.796009,0.418050
0.797460,0.371771
0.798912,0.514770
0.800363,0.373762
0.801814,0.152002
0.803265,0.369419
0.804717,0.372812
0.806168,0.487039
0.807619,0.359421
0.809070,0.244786
0.810522,0.244967
0.811973,0.196879
0.813424,0.226148
0.814875,0.574395
0.816327,0.387876
0.817778,0.187786
0.819229,0.246098
0.820680,0.280344
0.822132,0.337344
0.823583,0.459986
0.825034,0.422122
0.826485,0.197331
0.827937,0.144854
0.829388,0.180005
0.830839,0.164081
0.832290,0.250803
0.833741,0.260891
0.835193,0.421307
0.836644,0.251617
0.838095,0.187333
0.839546,0.421217
0.840998,0.390771
0.842449,0.314635
0.843900,0.344854
0.845351,0.163085
0.846803,0.070165
0.848254,0.451391
0.849705,0.165438
0.851156,0.438091
0.852608,0.203664
0.854059,0.187243
0.855510,0.143768
0.856961,0.389143
0.858413,0.458901
0.859864,0.519023
0.861315,0.303777
0.862766,0.114001
0.864218,0.244198
0.865669,0.337887
0.867120,0.264284
0.868571,0.363402
0.870023,0.160552
0.871474,0.399321
0.872925,0.165121
0.874376,0.305225
0.875828,0.564081
0.877279,0.231531
0.878730,0.292151
0.880181,0.330740
0.881633,0.100792
0.883084,0.235422
0.884535,0.252341
0.885986,0.257860
0.887438,0.288080
0.888889,0.236327
0.890340,0.099163
0.891791,0.217236
0.893243,0.328704
0.894694,0.261977
0.896145,0.524406
0.897596,0.184121
0.899048,0.079439
0.900499,0.222031
0.901950,0.168016
0.903401,0.233160
0.904853,0.268853
0.906304,0.213526
0.907755,0.198281
0.909206,0.194390
0.910658,0.405067
0.912109,0.488351
0.913560,0.169690
0.915011,0.242524
0.916463,0.151549
0.917914,0.223615
0.919365,0.291653
0.920816,0.182538
0.922268,0.208098
0.923719,0.233160
0.925170,0.427324
0.926621,0.277177
0.928073,0.222031
0.929524,0.452341
0.930975,0.568242
0.932426,0.533499
0.933878,0.231984
0.935329,0.403483
0.936780,0.459353
0.938231,0.165935
0.939683,0.398733
0.941134,0.207283
0.942585,0.140240
0.944036,0.422438
0.945488,0.273649
0.946939,0.533454
0.948390,0.429179
0.949841,0.321918
0.951293,0.368650
0.952744,0.370685
0.954195,0.137525
0.955646,0.483465
0.957098,0.427007
0.958549,0.434155
0.960000,0.306356
0.961451,0.597195
0.962902,0.368016
0.964354,0.490206
0.965805,0.324225
0.967256,0.242434
0.968707,0.347704
0.970159,0.299932
0.971610,0.361050
0.973061,0.451482
0.974512,0.291699
0.975964,0.447410
0.977415,0.467451
0.978866,0.514725
0.980317,0.534223
0.981769,0.204071
0.983220,0.283330
0.984671,0.222574
0.986122,0.277177
0.987574,0.169600
0.989025,0.566931
0.990476,0.540059
0.991927,0.458584
0.993379,0.537299
0.994830,0.411174
0.996281,0.428591
0.997732,0.334268
0.999184,0.331463
1.000635,0.271341
1.002086,0.358923
1.003537,0.349966
1.004989,0.474101
1.006440,0.402081
1.007891,0.452929
1.009342,0.409183
1.010794,0.353449
1.012245,0.299751
1.013696,0.169328
1.015147,0.303732
1.016599,0.351866
1.018050,0.558019
1.019501,0.292875
1.020952,0.484822
1.022404,0.556164
1.023855,0.268672
1.025306,0.585705
1.026757,0.411174
1.028209,0.313323
1.029660,0.339742
1.031111,0.402895
1.032562,0.365257
1.034014,0.481384
1.035465,0.416738
1.036916,0.419136
1.038367,0.400136
1.039819,0.232934
1.041270,0.271070
1.042721,0.467179
1.044172,0.464691
1.045624,0.437820
1.047075,0.606605
1.048526,0.266682
1.049977,0.479213
1.051429,0.592038
1.052880,0.421986
1.054331,0.334494
1.055782,0.129790
1.057234,0.228410
1.058685,0.494911
1.060136,0.442841
1.061587,0.459398
1.063039,0.632798
1.064490,0.423298
1.065941,0.481791
1.067392,0.164669
1.068844,0.193531
1.070295,0.230310
1.071746,0.231938
1.073197,0.234381
1.074649,0.505994
1.076100,0.429903
1.077551,0.402533
1.079002,0.656594
1.080454,0.249174
1.081905,0.279122
1.083356,0.265460
1.084807,0.184664
1.086259,0.496494
1.087710,0.444831
1.089161,0.345352
1.090612,0.638950
1.092063,0.442751
1.093515,0.449129
1.094966,0.431622
1.096417,0.136033
1.097868,0.215517
1.099320,0.344628
1.100771,0.109658
1.102222,0.213074
1.103673,0.458810
1.105125,0.377697
1.106576,0.588600
1.108027,0.399774
1.109478,0.254377
1.110930,0.512554
1.112381,0.200362
1.113832,0.207283
1.115283,0.384483
1.116735,0.446641
1.118186,0.390817
1.119637,0.564126
1.121088,0.436417
1.122540,0.494368
1.123991,0.390364
1.125442,0.403529
1.126893,0.437005
1.128345,0.134042
1.129796,0.209183
1.131247,0.400317
1.132698,0.410812
1.134150,0.622438
1.135601,0.391721
1.137052,0.283194
1.138503,0.566840
1.139955,0.269939
1.141406,0.243927
1.142857,0.271251
1.144308,0.349333
1.145760,0.325628
1.147211,0.583397
1.148662,0.412757
1.150113,0.249355
1.151565,0.527482
1.153016,0.301063
1.154467,0.428591
1.155918,0.193848
1.157370,0.112237
1.158821,0.429677
