time,peak
1.498413,0.035897
1.499864,0.025641
1.501315,0.025641
1.502766,0.041026
1.504218,0.092308
1.505669,0.030769
1.507120,0.030769
1.508571,0.035897
1.510023,0.025641
1.511474,0.041026
1.512925,0.030769
1.514376,0.030769
1.515828,0.076923
1.517279,0.071795
1.518730,0.030769
1.520181,0.046154
1.521633,0.015385
1.523084,0.030769
1.524535,0.041026
1.525986,0.041026
1.527438,0.046154
1.528889,0.035897
1.530340,0.030769
1.531791,0.020513
1.533243,0.025641
1.534694,0.030769
1.536145,0.035897
1.537596,0.035897
1.539048,0.020513
1.540499,0.051282
1.541950,0.046154
1.543401,0.041026
1.544853,0.071795
1.546304,0.025641
1.547755,0.030769
1.549206,0.041026
1.550658,0.071795
1.552109,0.025641
1.553560,0.025641
1.555011,0.030769
1.556463,0.030769
1.557914,0.041026
1.559365,0.056410
1.560816,0.066667
1.562268,0.051282
1.563719,0.041026
1.565170,0.041026
1.566621,0.020513
1.568073,0.030769
1.569524,0.020513
1.570975,0.035897
1.572426,0.041026
1.573878,0.035897
1.575329,0.025641
1.576780,0.035897
1.578231,0.025641
1.579683,0.025641
1.581134,0.015385
1.582585,0.020513
1.584036,0.025641
1.585488,0.015385
1.586939,0.025641
1.588390,0.035897
1.589841,0.020513
1.591293,0.030769
1.592744,0.020513
1.594195,0.030769
1.595646,0.046154
1.597098,0.041026
1.598549,0.030769
1.600000,0.046154
1.601451,0.046154
1.602902,0.041026
1.604354,0.041026
1.605805,0.035897
1.607256,0.025641
1.608707,0.025641
1.610159,0.025641
1.611610,0.030769
1.613061,0.056410
1.614512,0.051282
1.615964,0.046154
1.617415,0.051282
1.618866,0.020513
1.620317,0.041026
1.621769,0.051282
1.623220,0.041026
1.624671,0.035897
1.626122,0.046154
1.627574,0.025641
1.629025,0.041026
1.630476,0.020513
1.631927,0.035897
1.633379,0.046154
1.634830,0.030769
1.636281,0.046154
1.637732,0.051282
1.639184,0.025641
1.640635,0.056410
1.642086,0.035897
1.643537,0.041026
1.644989,0.025641
1.646440,0.020513
1.647891,0.020513
1.649342,0.041026
1.650794,0.020513
1.652245,0.025641
1.653696,0.035897
1.655147,0.015385
1.656599,0.025641
1.658050,0.020513
1.659501,0.046154
1.660952,0.046154
1.662404,0.046154
1.663855,0.041026
1.665306,0.025641
1.666757,0.046154
1.668209,0.041026
1.669660,0.030769
1.671111,0.020513
1.672562,0.056410
1.674014,0.046154
1.675465,0.035897
1.676916,0.020513
1.678367,0.030769
1.679819,0.030769
1.681270,0.035897
1.682721,0.025641
1.684172,0.056410
1.685624,0.056410
1.687075,0.035897
1.688526,0.051282
1.689977,0.061538
1.691429,0.051282
1.692880,0.061538
1.694331,0.051282
1.695782,0.066667
1.697234,0.051282
1.698685,0.030769
1.700136,0.035897
1.701587,0.035897
1.703039,0.046154
1.704490,0.025641
1.705941,0.041026
1.707392,0.035897
1.708844,0.025641
1.710295,0.015385
1.711746,0.056410
1.713197,0.061538
1.714649,0.025641
1.716100,0.030769
1.717551,0.025641
1.719002,0.035897
1.720454,0.030769
1.721905,0.041026
1.723356,0.046154
1.724807,0.051282
1.726259,0.046154
1.727710,0.041026
1.729161,0.056410
1.730612,0.051282
1.732063,0.035897
1.733515,0.035897
1.734966,0.071795
1.736417,0.082051
1.737868,0.020513
1.739320,0.041026
1.740771,0.015385
1.742222,0.025641
1.743673,0.030769
1.745125,0.041026
1.746576,0.056410
1.748027,0.015385
1.749478,0.046154
1.750930,0.056410
1.752381,0.020513
1.753832,0.041026
1.755283,0.061538
1.756735,0.066667
1.758186,0.046154
1.759637,0.046154
1.761088,0.030769
1.762540,0.046154
1.763991,0.041026
1.765442,0.071795
1.766893,0.025641
1.768345,0.030769
1.769796,0.030769
1.771247,0.035897
1.772698,0.051282
1.774150,0.046154
1.775601,0.051282
1.777052,0.020513
1.778503,0.035897
1.779955,0.046154
1.781406,0.051282
1.782857,0.071795
1.784308,0.041026
1.785760,0.030769
1.787211,0.051282
1.788662,0.051282
1.790113,0.025641
1.791565,0.030769
1.793016,0.035897
1.794467,0.041026
1.795918,0.030769
