start_time,end_time,pitch_hz,pitch_midi,note_name,confidence
196.765896,196.881995,359.4614,66,F#4,0.3937
198.391293,198.925351,141.8307,49,C#3,0.5249
199.087891,199.250431,142.6524,50,D3,0.4611
201.665306,201.758186,349.2282,65,F4,0.4626
201.804626,202.106485,320.2437,63,D#4,0.4597
203.337143,203.476463,359.4614,66,F#4,0.4302
204.265941,204.405261,179.7307,54,F#3,0.5324
204.939320,205.055420,325.8415,64,E4,0.5050
207.702494,207.818594,538.5836,72,C5,0.4075
208.422313,208.631293,141.8307,49,C#3,0.4482
210.837188,211.139048,318.3992,63,D#4,0.6711
211.533787,212.091066,322.0989,64,E4,0.5540
216.502857,216.595737,143.8943,50,D3,0.4322
218.221134,218.430113,158.2827,51,D#3,0.3849
224.188662,224.281542,479.8234,70,A#4,0.4491
230.736689,230.945669,479.8234,70,A#4,0.6419
265.148662,265.287982,159.1996,51,D#3,0.4596
269.514014,269.606893,320.2437,63,D#4,0.3747
274.483084,274.575964,462.1441,70,A#4,0.4555
280.798912,280.938231,159.6607,51,D#3,0.4837
281.588390,281.681270,316.5654,63,D#4,0.3734
283.562086,283.724626,239.9117,58,A#3,0.3879
292.594649,292.710748,226.4465,57,A3,0.4183
293.848526,293.941406,143.4787,50,D3,0.5217
303.670567,303.763447,80.0609,39,D#2,0.4138
308.314558,308.477098,357.3911,65,F4,0.5444
316.139683,316.255782,491.0387,71,B4,0.4986
316.348662,316.487982,479.8234,70,A#4,0.5153
318.508118,318.624218,180.7719,54,F#3,0.5022
319.436916,319.553016,159.1996,51,D#3,0.4663
319.645896,319.785215,160.1219,51,D#3,0.4212
321.108753,321.224853,159.1996,51,D#3,0.3839
321.503492,321.596372,710.6653,77,F5,0.4579
322.223311,322.316190,357.3911,65,F4,0.3869
