index,start_time,duration,energy,centroid_hz,rolloff_hz,bandwidth_hz,zcr,pitch_hz,pitch_confidence,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,pitch_bucket,brightness_bucket,energy_bucket,duration_bucket,timbre_cluster,transient_cluster,transient_cluster_k2,transient_cluster_k3,transient_cluster_k4,transient_cluster_k5,transient_cluster_k6,transient_cluster_k7,transient_cluster_k8
294,118.607528,0.406349,0.276025,1826.354,3527.258,3375.667,0.015394,89.348,0.0309,-144.572403,162.532806,-3.311532,30.999163,10.196461,6.619398,13.184296,9.590172,18.957731,12.634860,9.809955,16.313887,-0.237878,unpitched,dark,loud,medium,1,0,0,0,0,0,0,0,0
295,119.013878,0.429569,0.292164,1736.855,3470.246,3358.552,0.014803,89.348,0.0323,-171.193649,155.484848,3.349575,38.230217,7.199166,3.081829,15.114777,13.475990,22.506699,13.649400,14.294522,18.504383,5.643101,unpitched,dark,loud,long,0,0,0,0,0,0,0,0,0
296,119.443447,0.417959,0.187192,2619.639,5165.641,3587.289,0.038389,89.348,0.0162,-147.145554,138.454697,-20.600336,27.959198,-2.432608,13.732349,12.013882,20.442055,20.468597,17.881708,3.888069,19.509041,6.040699,unpitched,mid,soft,long,3,0,0,1,1,1,3,3,4
297,119.861406,0.394739,0.184855,2794.414,5510.654,3959.863,0.031948,89.348,0.0149,-142.158997,137.373779,-22.524530,27.144447,12.304091,11.938578,16.104784,14.420572,11.747066,19.638351,7.112851,17.743471,2.973410,unpitched,mid,soft,medium,3,0,0,1,2,2,3,3,4
298,120.256145,0.406349,0.211402,1934.881,3637.915,3395.043,0.019436,88.833,0.0142,-178.857101,158.872406,-28.250500,17.523542,20.208515,0.922148,21.940269,10.218208,12.070637,21.115179,14.836633,25.540075,8.394278,unpitched,dark,medium,medium,2,0,0,1,1,1,1,1,1
299,120.662494,0.417959,0.156375,2225.307,4225.746,3392.683,0.029521,,0.0000,-182.786835,146.022430,-28.665119,11.786557,-4.746923,3.375254,10.746265,4.218564,21.149446,19.968866,12.550228,24.598927,15.972401,unpitched,mid,soft,long,2,0,0,1,1,1,1,1,1
300,121.080454,1.000000,0.193043,2594.203,4786.311,3570.098,0.038030,88.833,0.0161,-140.230331,141.033569,-34.600697,22.245234,7.274298,7.188345,19.452959,7.966337,16.809568,12.810937,5.761517,18.368443,4.291095,unpitched,mid,soft,long,3,0,0,1,1,2,3,1,4
301,122.125351,0.185760,0.269665,2102.006,4191.375,3647.453,0.015912,73.416,0.0466,-139.074417,151.641373,-16.530672,28.976217,19.072584,5.313070,25.568731,6.430866,16.103827,14.868165,4.816973,15.489632,-9.998393,unpitched,dark,loud,short,1,0,0,0,0,0,0,0,0
302,122.311111,0.417959,0.278319,1820.023,3620.488,3326.172,0.011508,70.507,0.0288,-165.857849,152.706085,-5.441726,32.239910,5.019362,6.464706,22.365770,7.558634,16.203196,14.042447,23.661072,29.609352,-2.269302,unpitched,dark,loud,long,2,0,0,1,1,0,1,1,1
303,122.729070,0.197370,0.192817,3466.643,6926.514,4150.270,0.055610,71.739,0.0116,-102.695160,118.501953,-20.349241,45.451267,1.127330,10.273157,9.758816,11.118729,13.743114,16.090265,11.055751,18.842319,-7.954662,unpitched,bright,soft,short,3,1,1,2,2,3,3,3,4
