index,start_time,duration,energy,centroid_hz,rolloff_hz,bandwidth_hz,zcr,pitch_hz,pitch_confidence,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,pitch_bucket,brightness_bucket,energy_bucket,duration_bucket,timbre_cluster,transient_cluster
761,230.608980,0.267029,0.067978,4055.515,7667.615,3425.432,0.128743,,0.0000,-163.533356,117.513695,-70.869148,42.267220,-54.904327,7.932228,-15.144794,-9.311479,-2.344878,2.996361,-2.104077,9.562606,0.661500,unpitched,bright,medium,medium,4,4
762,230.876009,0.208980,0.042985,2595.436,5163.435,2949.589,0.055201,,0.0000,-241.727158,173.157578,-62.676365,46.279491,-12.586887,9.612197,-12.410394,-7.717257,0.872738,-18.829554,7.354639,-11.381599,1.783303,unpitched,mid,soft,medium,1,1
763,231.084989,0.081270,0.243227,996.540,1458.875,2354.730,0.007019,,0.0000,-250.384750,200.932953,49.864544,26.471399,19.227154,14.364573,9.956953,7.634890,1.933359,1.195585,3.300413,0.422924,1.107031,unpitched,dark,loud,short,0,0
764,231.166259,0.174150,0.046316,4652.292,8568.869,3905.874,0.107178,,0.0000,-344.138672,78.923302,32.520405,119.641525,-38.084038,47.586712,10.993120,-9.226062,18.597542,-2.764625,12.752991,9.338720,6.033153,unpitched,bright,soft,short,2,2
765,231.340408,0.348299,0.105215,2065.144,3874.587,2442.915,0.053837,,0.0000,-263.421570,145.519516,-14.808860,64.280090,1.757363,8.783549,16.393429,-8.554943,9.694631,-3.224669,5.812817,5.331955,1.756093,unpitched,mid,loud,long,3,0
766,231.688707,0.290249,0.055153,3440.428,7114.239,3148.143,0.097675,,0.0000,-215.668350,142.364883,-78.911011,42.561619,-57.356033,14.443941,-16.110943,-10.699926,7.114988,-5.633248,11.940293,3.467914,9.215225,unpitched,bright,medium,long,4,4
767,231.978957,0.185760,0.156219,1250.749,2453.518,2231.188,0.017205,,0.0000,-277.751831,166.439056,20.567780,63.738811,6.044628,8.961028,15.230312,-1.975448,4.038542,-2.872502,8.347893,-1.341429,-1.333222,unpitched,dark,loud,medium,0,0
768,232.164717,0.092880,0.021071,3264.870,6077.148,2890.735,0.084690,,0.0000,-298.124725,147.150467,-80.089935,80.782043,-5.049699,22.846304,-2.174952,-8.006986,9.972668,-1.838936,11.024921,-9.823155,5.912011,unpitched,mid,soft,short,3,3
769,232.257596,0.162540,0.170034,2254.779,6528.867,3260.624,0.032682,,0.0000,-264.370544,140.289246,40.465538,96.005531,-32.678818,34.180386,15.132971,-18.787046,23.664646,-10.614176,7.827963,2.535131,-3.432248,unpitched,mid,loud,short,2,2
770,232.420136,0.371519,0.099030,1913.790,3877.934,2393.150,0.051092,,0.0000,-297.058716,147.087265,9.133512,62.940556,5.221406,9.823647,13.746084,-6.912989,8.684565,-1.164453,8.444499,7.443220,0.466164,unpitched,dark,loud,long,0,0
771,232.791655,0.267029,0.065813,3633.972,7470.227,3232.754,0.106934,,0.0000,-187.389847,142.338516,-75.143997,46.329361,-58.589375,11.821884,-10.996124,-17.487108,8.268729,-8.225621,5.999100,3.588524,2.044847,unpitched,bright,medium,medium,4,4
772,233.058685,0.185760,0.032193,2613.098,4912.104,2688.558,0.065631,,0.0000,-276.684021,175.859558,-79.371925,49.841316,-8.603704,4.149937,-1.140850,-8.300391,6.462704,-18.599670,10.615668,-7.703292,1.881263,unpitched,mid,soft,medium,1,1
773,233.244444,0.278639,0.109044,2649.529,5317.840,2949.154,0.054902,,0.0000,-324.181885,138.397614,39.210087,63.445480,-8.189354,31.790621,12.025090,-7.167565,19.131659,-3.309714,9.166593,5.049580,3.322326,unpitched,mid,loud,long,2,2
774,233.523084,0.348299,0.103776,1681.575,2613.853,2220.537,0.047993,,0.0000,-289.178925,153.577103,0.078675,54.045578,7.271083,9.521361,15.891285,-5.811078,6.655805,1.059099,6.681394,3.832454,2.148492,unpitched,dark,loud,long,0,0
775,233.871383,0.290249,0.060045,3808.464,7667.477,3357.815,0.120812,,0.0000,-202.775543,127.526039,-68.250931,46.070412,-54.233017,13.604589,-15.429082,-6.749008,4.647892,-4.778076,8.314289,6.511281,2.503881,unpitched,bright,medium,long,4,4
776,234.161633,0.185760,0.145954,1144.963,1792.322,2285.503,0.012178,,0.0000,-298.932037,160.734467,22.027452,66.597351,17.491564,10.072702,12.050478,-2.489026,6.105176,-1.196558,7.603688,1.774544,0.577274,unpitched,dark,loud,medium,0,0
777,234.347392,0.092880,0.017703,3060.195,5715.869,2860.500,0.070747,,0.0000,-342.694458,144.827469,-80.345947,77.649445,9.749029,15.323229,13.526521,-4.570200,18.757866,2.389039,14.044746,0.616989,-1.155480,unpitched,mid,soft,short,3,3
778,234.440272,0.174150,0.155351,2443.818,6353.641,3266.637,0.034088,,0.0000,-281.633301,131.491638,42.270321,96.769173,-26.168713,33.118481,12.088917,-15.560128,27.514883,-13.063306,11.230564,7.772451,-5.606586,unpitched,mid,loud,short,2,2
779,234.614422,0.348299,0.102377,1580.300,2556.200,2028.822,0.042591,,0.0000,-296.744659,161.573883,7.606134,45.219582,8.484435,13.610789,13.130324,-3.327902,6.315115,-2.416405,6.496740,2.990295,2.631723,unpitched,dark,loud,long,0,0
780,234.962721,0.290249,0.064930,4060.248,7682.384,3364.903,0.130690,,0.0000,-171.850433,119.104004,-73.820747,48.430668,-53.102329,8.905193,-13.092787,-6.519826,0.263954,-1.390375,2.420814,9.798594,0.596999,unpitched,bright,medium,long,4,4
781,235.252971,0.185760,0.041673,2440.375,4505.506,2759.065,0.057962,,0.0000,-244.717804,178.501114,-68.836143,44.806606,-4.591793,6.681589,-8.282597,-3.861625,0.313870,-19.288797,6.343987,-10.035747,-4.895384,unpitched,mid,soft,medium,1,1
782,235.438730,0.255420,0.122106,2926.946,5488.158,2921.621,0.067255,,0.0000,-305.011749,138.199203,46.152737,74.166557,-17.378109,27.322626,7.837906,-11.667836,15.264756,-5.618940,8.697582,9.268731,4.438384,unpitched,mid,loud,medium,2,2
783,235.694150,0.371519,0.096937,2763.406,4880.207,2546.489,0.078391,,0.0000,-241.200562,134.109207,-45.422371,79.873352,7.770832,6.461929,16.347124,-8.019608,13.545291,-4.204806,4.861306,3.863967,3.738663,unpitched,mid,medium,long,3,3
784,236.065669,0.278639,0.065527,4225.906,7817.414,3353.507,0.135645,,0.0000,-165.413971,111.808357,-76.639137,46.345444,-51.951729,10.213873,-19.393326,-4.485626,-5.472485,0.060170,1.130627,12.132800,1.024297,unpitched,bright,medium,long,4,4
785,236.344308,0.185760,0.154760,2713.655,5271.835,2864.219,0.060834,,0.0000,-222.777023,136.079941,-13.083274,98.706047,-9.902810,12.576823,21.166981,-7.052687,14.895118,-7.834794,9.220579,-1.568982,-3.470775,unpitched,mid,loud,medium,2,2
786,236.530068,0.092880,0.020448,3660.805,6596.338,3182.733,0.093750,,0.0000,-294.057739,131.397903,-67.770042,77.783348,-4.176356,17.273863,4.052675,-9.475260,11.940589,-2.325925,10.185480,-2.142575,1.541077,unpitched,bright,soft,short,3,3
787,236.622948,0.139320,0.182612,2127.940,6206.532,3243.041,0.024377,,0.0000,-256.999725,142.405396,40.138138,100.054939,-28.281248,30.969852,13.429988,-13.854824,26.848093,-17.466042,5.291326,5.266355,-3.325676,unpitched,mid,loud,short,2,2
788,236.762268,0.116100,0.056108,3621.385,6548.051,2883.380,0.110707,,0.0000,-232.986572,139.919586,-78.517189,83.830070,-24.328924,16.786358,1.380763,-9.057813,11.440482,-8.585242,16.287336,9.160247,1.077422,unpitched,bright,medium,short,3,3
789,236.878367,0.267029,0.115995,1384.085,2869.299,2391.379,0.019002,,0.0000,-300.304779,165.278625,18.754993,54.196987,7.692703,12.231944,16.672655,0.279012,8.507636,-5.147212,4.545169,4.532541,-0.322073,unpitched,dark,loud,medium,0,0
790,237.145397,0.290249,0.063776,3899.032,7659.195,3353.655,0.120587,,0.0000,-176.122238,124.660393,-75.576424,46.383762,-48.147739,9.495776,-17.442118,-4.188981,0.060517,-4.554238,7.007623,8.055614,1.112509,unpitched,bright,medium,long,4,4
791,237.435646,0.185760,0.041135,2289.893,4122.975,2572.413,0.056784,,0.0000,-250.045959,181.194901,-70.023201,40.892723,1.439749,10.080475,-9.457166,-7.279064,-0.855768,-22.425821,6.629913,-5.929195,-3.819280,unpitched,mid,soft,medium,1,1
792,237.621406,0.081270,0.225794,798.838,1138.568,1928.726,0.008606,,0.0000,-270.194885,211.975311,46.202354,26.839336,16.718590,12.256169,10.732387,6.120800,2.081340,-0.281685,2.447000,1.664614,-0.574301,unpitched,dark,loud,short,0,0
793,237.702676,0.185760,0.049956,4160.101,8080.018,3799.019,0.092601,,0.0000,-318.755920,92.623672,9.288599,106.447075,-21.246998,39.030548,10.119353,-5.223189,23.420666,-9.462972,12.662006,10.835045,1.260104,unpitched,bright,soft,medium,2,2
794,237.888435,0.104490,0.064821,3570.097,6046.523,2804.799,0.118262,,0.0000,-181.751190,148.505600,-103.226280,61.843243,-15.762543,8.211078,4.529602,-6.587739,2.318961,-9.533191,6.679053,0.189452,2.576992,unpitched,bright,medium,short,3,3
795,237.992925,0.243810,0.119170,1168.102,2060.336,2469.246,0.008722,,0.0000,-310.811798,156.426544,27.311510,52.674839,12.900971,16.701544,18.811159,-2.781536,14.886767,8.085668,2.884404,6.657568,0.788997,unpitched,dark,loud,medium,0,0
796,238.236735,0.290249,0.061243,4013.415,7566.436,3379.373,0.126540,,0.0000,-179.233643,119.706741,-73.093430,44.022617,-51.145897,8.289443,-12.182921,-3.280557,-0.268466,-2.262573,7.171802,10.773861,-2.904181,unpitched,bright,medium,long,4,4
797,238.526984,0.174150,0.158459,1040.262,1695.740,2179.598,0.012817,,0.0000,-292.377563,172.026581,29.831514,65.385300,10.306785,10.870821,6.022985,-3.435050,14.847646,0.760956,5.969907,-0.510911,-1.605581,unpitched,dark,loud,short,0,0
798,238.701134,0.081270,0.021540,2965.934,5385.992,2881.401,0.060486,,0.0000,-318.426086,141.683624,-73.693855,75.265327,15.524653,15.584972,8.421480,-0.233338,10.339887,8.176619,11.665335,-2.374732,0.034621,unpitched,mid,soft,short,3,3
799,238.782404,0.185760,0.150626,2370.326,6408.028,3319.662,0.041303,,0.0000,-274.206604,140.088379,34.831379,82.852654,-29.302687,30.441484,15.515311,-16.288666,24.472603,-10.630138,7.589560,6.317001,-6.160057,unpitched,mid,loud,medium,2,2
800,238.968163,0.116100,0.058210,3451.944,5984.273,2914.049,0.111195,,0.0000,-201.544876,152.140610,-87.083504,65.094650,-12.936563,8.774891,9.311598,-5.969577,4.978876,-10.325076,9.575013,2.599357,1.321326,unpitched,bright,medium,short,3,3
801,239.084263,0.255420,0.115259,1644.025,3326.412,2607.296,0.022525,,0.0000,-312.134949,151.477661,28.732862,63.660709,7.873008,9.055347,17.924654,1.481399,8.433311,-1.295325,12.271745,7.368744,-3.441196,unpitched,dark,loud,medium,0,0
802,239.339683,0.267029,0.066498,3965.546,7691.840,3415.586,0.119059,,0.0000,-160.277786,119.964264,-70.430908,37.047207,-53.945789,8.676046,-19.684090,-3.144547,-4.020174,-0.050049,2.631163,12.811036,-2.572275,unpitched,bright,medium,medium,4,4
803,239.606712,0.185760,0.045034,2770.238,4931.104,2861.730,0.071691,,0.0000,-218.306824,158.885620,-71.185745,45.330956,-5.359738,10.577737,-14.560736,-0.492345,-6.580171,-15.163391,0.965988,-6.863121,-3.332319,unpitched,mid,soft,medium,1,1
804,239.792472,0.255420,0.123588,2996.243,5457.263,3031.802,0.065281,,0.0000,-306.956512,133.702301,47.251408,69.836311,-21.099482,30.457344,13.258405,-6.616287,19.751932,-1.632679,8.628029,7.444558,0.110343,unpitched,mid,loud,medium,2,2
805,240.047891,0.127710,0.056569,3795.212,6485.083,3167.965,0.123047,,0.0000,-207.899582,129.897659,-74.101974,58.987164,-19.365570,15.674068,4.891204,1.458578,1.936135,-2.150979,5.266539,3.256443,0.787906,unpitched,bright,medium,short,3,3
806,240.175601,0.243810,0.117201,1798.780,3848.571,2597.636,0.024725,,0.0000,-275.626953,142.715469,-5.300876,74.869629,22.097639,2.848767,19.974485,5.122756,8.887429,1.970505,8.563455,5.085518,-2.497432,unpitched,dark,loud,medium,0,0
807,240.419410,0.290249,0.064332,3990.419,7398.312,3254.468,0.127629,,0.0000,-173.563324,117.124908,-80.205650,45.621140,-43.938877,6.957753,-18.122578,-1.575365,-1.225611,0.468693,4.927388,9.393449,-4.460438,unpitched,bright,medium,long,4,4
808,240.709660,0.185760,0.152117,1026.589,1684.656,2031.799,0.010570,,0.0000,-299.448975,177.780106,33.025024,44.161217,8.535301,15.238853,10.690745,2.701083,11.142404,0.063397,7.101209,-2.343709,-5.146782,unpitched,dark,loud,medium,0,0
809,240.895420,0.069660,0.020224,3102.177,5457.129,2846.281,0.065918,,0.0000,-309.876312,142.006943,-76.976723,75.809616,14.959837,11.417600,8.405252,-2.596992,6.979531,5.409068,12.837966,-1.116273,1.258080,unpitched,mid,soft,short,3,3
810,240.965079,0.185760,0.153793,2309.268,6135.696,3238.031,0.040757,,0.0000,-278.739807,139.735260,41.157196,85.153564,-32.512741,27.112484,17.694706,-13.821054,24.693256,-10.648271,8.612932,6.337230,-5.950947,unpitched,mid,loud,medium,2,2
811,241.150839,0.116100,0.065501,3248.955,5982.315,2910.193,0.106357,,0.0000,-195.030380,156.923798,-88.379074,58.142124,-5.939976,5.748867,9.135261,-6.747366,5.213402,-6.732088,5.535894,1.868823,0.692460,unpitched,mid,medium,short,3,3
812,241.266939,0.243810,0.117595,895.107,1271.438,2140.615,0.008168,,0.0000,-343.919312,165.636108,53.656254,40.203674,22.604397,10.073856,12.042916,7.776584,4.574997,4.477083,6.641597,3.704199,2.897661,unpitched,dark,loud,medium,0,0
813,241.510748,0.267029,0.058292,3319.000,6670.807,3094.772,0.094625,,0.0000,-209.638992,149.686905,-74.346733,45.131134,-51.865948,3.900346,-4.644828,-9.121274,2.112658,-4.774926,10.193860,8.502378,-1.670662,unpitched,mid,medium,medium,4,4
814,241.777778,0.197370,0.036912,2159.879,4102.075,2279.575,0.059869,,0.0000,-283.419250,200.066711,-80.585365,48.327393,8.471377,-7.448033,0.134616,-8.145859,3.713291,-16.835333,5.967326,-3.418931,-8.148288,unpitched,mid,soft,medium,1,1
815,241.975147,0.267029,0.116248,2564.134,4898.804,2918.073,0.056702,,0.0000,-319.596893,128.964310,43.378311,84.850708,-8.403110,21.559608,16.615770,-11.934886,19.550598,-0.412534,1.874055,5.756161,2.538281,unpitched,mid,loud,medium,2,2
816,242.242177,0.116100,0.062559,3232.016,5655.402,2686.604,0.106578,,0.0000,-211.734848,158.584473,-89.510910,61.485268,-8.908253,-2.887349,10.617258,-13.114658,4.129282,-7.883144,6.526659,1.924304,-4.683393,unpitched,mid,medium,short,1,3
817,242.358277,0.255420,0.106918,1055.262,1824.705,2306.522,0.009999,,0.0000,-339.477844,159.388214,42.130753,48.337921,19.638485,10.786546,12.340837,4.772528,6.398654,2.503800,7.083847,1.993476,-0.570690,unpitched,dark,loud,medium,0,0
818,242.613696,0.255420,0.063117,3806.113,7673.310,3233.590,0.116742,,0.0000,-186.062943,132.927475,-80.332039,42.959438,-59.120461,12.632685,-15.729340,-11.450805,3.660336,-6.202949,8.400149,5.838752,1.710703,unpitched,bright,medium,medium,4,4
819,242.869116,0.197370,0.148722,1545.229,3011.060,2419.388,0.025309,,0.0000,-266.788391,164.170731,4.688031,59.018147,9.488007,8.525570,10.257214,-0.167784,11.734285,-5.363186,1.063882,-2.145130,-4.187952,unpitched,dark,loud,medium,0,0
820,243.066485,0.104490,0.019511,3119.972,5850.571,2958.164,0.080908,,0.0000,-308.989197,149.764328,-69.985527,75.191414,3.257224,10.430502,5.862350,-15.557295,4.415690,-0.490862,5.772955,0.822099,0.619987,unpitched,mid,soft,short,3,3
821,243.170975,0.150930,0.174071,2277.242,6269.238,3357.276,0.027902,,0.0000,-263.130341,140.376129,40.160938,93.968025,-25.727980,36.182301,13.547640,-16.937916,27.062496,-12.518457,9.525376,6.154370,-5.769536,unpitched,mid,loud,short,2,2
822,243.321905,0.116100,0.054879,3588.705,6297.483,2800.246,0.107999,,0.0000,-219.950974,154.573761,-97.981148,74.093826,-20.023657,13.345807,10.383839,-9.342385,12.249244,-11.887694,11.772898,1.440864,4.000679,unpitched,bright,medium,short,3,3
823,243.438005,0.255420,0.113472,1068.536,2110.254,2144.226,0.012398,,0.0000,-330.948853,160.069489,35.236443,52.328358,16.055529,15.446515,15.881828,0.026272,5.857272,-1.272975,8.597613,6.849363,1.555725,unpitched,dark,loud,medium,0,0
824,243.693424,0.290249,0.065417,4026.202,7439.722,3170.422,0.136399,,0.0000,-166.668213,120.317375,-84.867767,47.739357,-49.397346,11.086283,-16.200397,-1.145301,-0.933172,-4.015267,5.159469,9.900555,-0.355615,unpitched,bright,medium,long,4,4
825,243.983673,0.185760,0.039321,2488.240,4580.239,2688.637,0.061811,,0.0000,-254.313080,175.651199,-71.274971,55.430279,-3.148860,6.830186,-11.225780,-4.680937,-1.273049,-19.560024,10.569029,-8.821901,-2.615600,unpitched,mid,soft,medium,1,1
826,244.169433,0.255420,0.120730,3014.432,5637.954,2973.501,0.064623,,0.0000,-311.954132,119.980438,35.830910,85.962395,-4.545615,32.528069,13.535120,-9.461822,19.433592,-3.975746,10.375229,9.293274,1.700423,unpitched,mid,loud,medium,2,2
827,244.424853,0.278639,0.118009,2033.024,3301.471,2347.928,0.062422,,0.0000,-266.378204,150.382935,-14.368599,64.881042,7.297690,8.494216,15.915550,-4.557522,9.600044,-5.299050,5.691638,3.400440,-1.960612,unpitched,mid,loud,long,0,0
828,244.703492,0.081270,0.023600,3509.409,7835.394,3702.432,0.073425,,0.0000,-270.083191,139.746216,-59.002201,32.966003,-27.268635,16.078918,-1.903412,-19.458706,15.011461,-6.973763,18.189827,21.470707,3.622789,unpitched,bright,soft,short,4,4
829,244.784762,0.290249,0.057709,3429.192,7129.975,3040.361,0.108004,,0.0000,-195.418365,146.787369,-91.573051,41.189632,-48.821877,7.555815,-19.172148,-3.264998,7.649260,-16.347977,17.250050,0.193529,-0.422092,unpitched,bright,medium,long,4,4
830,245.075011,0.174150,0.159277,1321.866,2586.676,2479.713,0.012390,,0.0000,-264.511475,167.489883,20.762835,57.289333,-3.569553,19.755882,21.247934,-7.908245,14.731330,0.187938,-3.892882,3.816222,0.026362,unpitched,dark,loud,short,0,0
831,245.249161,0.081270,0.022543,3136.869,5735.907,2936.519,0.074402,,0.0000,-296.654114,144.586746,-76.429146,74.053322,6.866696,14.040033,6.590161,-5.170182,8.991786,6.862096,10.690075,-0.906124,4.971925,unpitched,mid,soft,short,3,3
832,245.330431,0.185760,0.154941,2543.740,6736.093,3383.457,0.043802,,0.0000,-270.303253,137.499252,31.638794,93.430794,-28.689369,31.383284,12.877873,-19.406410,27.182781,-9.397455,6.823690,3.977606,-4.334664,unpitched,mid,loud,medium,2,2
833,245.516190,0.348299,0.104719,1833.183,3298.748,2341.785,0.047269,,0.0000,-272.527008,161.687302,-8.051851,49.357445,10.785741,6.884091,10.536673,-2.936157,5.257622,-3.881101,6.686033,3.699987,0.169891,unpitched,dark,loud,long,0,0
834,245.864490,0.476009,0.029232,2954.042,5947.778,3392.203,0.072940,,0.0000,-312.193787,147.219971,-50.866558,35.150513,-16.147476,-3.634986,0.097421,-10.276501,2.667176,-5.168833,6.622835,9.319778,-2.048451,unpitched,mid,soft,long,4,4
835,246.340499,0.050000,0.183838,1083.358,1515.938,2316.877,0.010937,,0.0000,-222.478806,204.237976,19.017399,24.041937,7.188799,14.178635,1.949798,0.149051,2.319821,-10.004160,-8.037409,-9.237295,-5.943077,unpitched,dark,loud,short,0,0
836,246.386939,0.208980,0.092494,2713.851,5719.899,3221.002,0.053351,,0.0000,-334.406250,119.148849,41.469326,79.380257,-11.465102,32.523579,12.142927,-5.228940,23.847536,-3.720890,17.834602,10.483177,-1.696595,unpitched,mid,medium,medium,2,2
837,246.595918,0.371519,0.097570,1772.497,2925.253,2227.123,0.051965,,0.0000,-295.708038,146.181747,-3.187846,55.875984,11.851089,8.520536,16.355743,0.049919,8.114573,-1.398143,9.323714,5.456538,-2.340736,unpitched,dark,loud,long,0,0
838,246.967438,0.278639,0.063997,4078.598,7733.004,3275.466,0.130137,,0.0000,-177.125778,122.933464,-78.948227,47.884323,-60.447735,14.184546,-16.074968,-4.893987,0.006532,0.698470,5.357791,8.810663,1.062312,unpitched,bright,medium,medium,4,4
839,247.246077,0.185760,0.146860,1155.310,1778.389,2291.517,0.013844,,0.0000,-296.136383,169.373688,26.560871,52.163040,2.739931,19.891010,17.388119,-6.374796,8.648811,-1.082198,5.679263,3.889061,-1.161991,unpitched,dark,loud,medium,0,0
840,247.431837,0.092880,0.014535,3310.650,5830.713,2905.874,0.083171,,0.0000,-346.772766,132.600983,-83.247169,73.162262,11.109427,17.608038,9.538918,-5.507256,7.622922,6.284230,16.857752,7.329722,9.692279,unpitched,mid,soft,short,3,3
841,247.524717,0.162540,0.162159,2349.810,6375.264,3314.440,0.035189,,0.0000,-282.182343,136.274521,47.446724,95.891884,-36.062077,34.008484,19.905285,-15.956737,25.636972,-13.093461,10.098446,6.966036,-4.609098,unpitched,mid,loud,short,2,2
842,247.687256,0.371519,0.100302,1866.935,3381.365,2352.994,0.046328,,0.0000,-290.339539,152.117599,3.477118,49.564568,4.508410,15.351583,16.168447,-2.461203,7.919853,-3.655955,10.500018,5.300281,0.207193,unpitched,dark,loud,long,0,0
843,248.058776,0.278639,0.059491,3690.796,7888.043,3374.552,0.108008,,0.0000,-190.315903,133.734619,-73.081055,35.744125,-53.454391,17.687334,-28.313793,-2.918328,2.332884,-8.290086,10.812243,7.291186,3.572145,unpitched,bright,medium,long,4,4
844,248.337415,0.185760,0.040257,2734.460,5081.836,2808.284,0.076057,,0.0000,-233.497192,164.499466,-73.905190,47.716217,-12.864812,12.566551,-11.002725,-5.438600,-1.918293,-12.942167,6.461280,-5.266570,0.680455,unpitched,mid,soft,medium,1,1
845,248.523175,0.255420,0.122209,2823.796,5520.926,2969.606,0.059167,,0.0000,-318.851044,132.084564,47.597626,77.640984,-16.015150,32.599812,16.201506,-11.497479,15.875677,-3.323800,12.135013,6.503994,0.152012,unpitched,mid,loud,medium,2,2
846,248.778594,0.116100,0.053234,3875.308,6428.640,2868.318,0.131703,,0.0000,-214.167526,137.266006,-98.512794,67.303070,-19.579859,12.980082,4.029931,-7.178559,7.632111,-9.225043,12.574560,3.021689,8.521976,unpitched,bright,medium,short,3,3
847,248.894694,0.243810,0.117877,998.955,1380.083,2276.970,0.008944,,0.0000,-322.210114,163.476593,41.212006,44.103794,7.214323,15.683369,15.390561,-1.423894,11.389287,3.782274,3.821251,4.635634,-0.375482,unpitched,dark,loud,medium,0,0
848,249.138503,0.290249,0.057680,3914.515,7664.992,3239.338,0.126033,,0.0000,-205.588730,127.928757,-77.478958,51.035889,-59.316231,11.933094,-13.680552,-3.378095,1.463755,-6.946414,15.270313,5.980947,6.891108,unpitched,bright,medium,long,4,4
849,249.428753,0.127710,0.198642,1112.622,1898.511,2224.475,0.013590,,0.0000,-258.895630,186.010300,29.594980,52.205582,3.114031,17.508718,8.603471,-4.297419,14.769540,-1.196683,1.571316,-0.988256,-2.898590,unpitched,dark,loud,short,0,0
850,249.556463,0.150930,0.026947,2521.829,4997.241,2928.954,0.053990,,0.0000,-333.789856,153.160233,-48.221321,73.488815,5.575421,16.178667,9.122437,-8.495637,14.111283,1.697815,9.029056,-1.027469,2.742829,unpitched,mid,soft,short,3,3
851,249.707392,0.174150,0.159980,2373.185,6021.222,3292.597,0.035736,,0.0000,-285.446686,137.656769,51.651512,90.186874,-33.324741,35.468838,14.864264,-17.228495,27.720530,-12.464468,8.469408,5.316985,-3.439389,unpitched,mid,loud,medium,2,2
852,249.881542,0.359909,0.103519,1619.146,2550.339,2192.340,0.041931,,0.0000,-292.432068,160.095566,9.096681,47.492836,4.033796,10.591431,15.127045,-2.015173,6.371714,-2.973845,8.585159,3.532662,-0.086983,unpitched,dark,loud,long,0,0
853,250.241451,0.243810,0.065414,3528.236,7614.924,3203.553,0.106645,,0.0000,-183.469925,143.135666,-81.625954,41.900143,-55.563622,17.165087,-27.837763,-3.297550,2.897986,-10.942668,13.926038,2.909710,4.859687,unpitched,bright,medium,medium,4,4
854,250.485261,0.050000,0.026967,3629.147,6826.025,3334.282,0.080957,,0.0000,-247.852203,125.288315,-68.411369,42.760590,-27.745615,1.816362,-18.150364,-3.214663,3.682102,-10.601737,12.207247,-1.352046,7.473376,unpitched,bright,soft,short,4,4
855,250.520091,0.185760,0.032903,2679.092,4730.971,2569.764,0.073501,,0.0000,-259.080719,170.470947,-88.014099,52.694355,-10.596794,17.416611,-10.472987,-5.422640,3.175856,-20.350004,13.117225,-6.631634,2.958590,unpitched,mid,soft,medium,1,1
856,250.705850,0.267029,0.114779,2965.376,5692.841,2969.304,0.066182,,0.0000,-320.113861,131.705276,40.308868,68.554459,-11.115626,35.161793,11.002940,-6.939392,22.620985,-9.609685,12.472034,9.718312,0.395245,unpitched,mid,loud,medium,2,2
857,250.972880,0.348299,0.104611,1908.660,3435.588,2445.305,0.050309,,0.0000,-279.731628,149.249207,-7.895352,58.328693,2.997348,13.510324,15.839495,-5.816998,9.085357,-4.449484,10.611688,8.536178,1.040464,unpitched,dark,loud,long,3,0
858,251.321179,0.290249,0.061521,3903.856,7706.402,3285.843,0.116117,,0.0000,-191.821396,128.196945,-77.519608,47.880573,-58.104195,14.078301,-15.929193,-5.744792,0.301208,-4.849369,11.566252,7.267666,3.779938,unpitched,bright,medium,long,4,4
859,251.611429,0.139320,0.183094,977.858,1393.033,2074.462,0.011569,,0.0000,-278.317291,183.668396,30.583773,58.355469,8.019906,17.590723,6.937329,-4.267795,12.643599,-2.428176,5.476707,-0.649563,-2.787990,unpitched,dark,loud,short,0,0
860,251.750748,0.050000,0.027742,2133.174,4556.426,3873.359,0.008105,,0.0000,-381.062927,132.897949,15.474243,58.251728,9.087723,20.585146,15.360954,5.021786,15.556366,7.348214,12.758478,1.930740,-1.056975,unpitched,mid,soft,short,0,3
861,251.797188,0.092880,0.017114,3344.479,5919.238,2944.088,0.085666,,0.0000,-332.157593,135.146545,-77.735313,72.652672,7.938124,20.128990,10.358088,-9.727446,13.919554,7.305813,12.323247,1.994393,4.205907,unpitched,mid,soft,short,3,3
862,251.890068,0.127710,0.197560,2007.179,5713.477,3188.451,0.026123,,0.0000,-244.203781,151.978683,37.553997,87.639008,-27.602768,37.291462,11.569683,-18.882261,26.842123,-14.508893,3.845953,5.041890,-4.265007,unpitched,dark,loud,short,2,2
863,252.017778,0.050000,0.033225,3907.282,8557.295,4262.482,0.045996,,0.0000,-355.292175,114.358620,21.019194,93.866440,-30.758520,50.981300,11.263733,-13.588864,31.949482,-13.254023,14.822703,11.433725,-1.312398,unpitched,bright,soft,short,2,2
864,252.052608,0.092880,0.057711,3575.590,6160.889,2703.265,0.110894,,0.0000,-215.536316,156.710342,-103.863976,75.340759,-25.260435,14.193482,9.059722,-4.063035,11.580944,-9.318061,15.732449,1.667219,4.493925,unpitched,bright,medium,short,3,3
865,252.145488,0.267029,0.113172,1017.333,1483.997,1965.853,0.016215,,0.0000,-338.675690,164.166977,43.274242,51.019073,10.592286,19.106134,12.034188,-5.949073,10.116977,-3.760028,5.573489,11.247357,0.854539,unpitched,dark,loud,medium,0,0
