time,division,beat,phase
29.380499,32,47,1
29.457415,16,47,1
29.457415,32,47,2
29.534331,32,47,3
29.611247,8,47,1
29.611247,16,47,2
29.611247,32,47,4
29.688163,32,47,5
29.765079,16,47,3
29.765079,32,47,6
29.841995,32,47,7
29.918912,4,48,0
29.918912,8,48,0
29.918912,16,48,0
29.918912,32,48,0
29.995828,32,48,1
30.072744,16,48,1
30.072744,32,48,2
30.149660,32,48,3
30.226576,8,48,1
30.226576,16,48,2
30.226576,32,48,4
30.303492,32,48,5
30.380408,16,48,3
30.380408,32,48,6
30.457324,32,48,7
30.534240,4,49,0
30.534240,8,49,0
30.534240,16,49,0
30.534240,32,49,0
30.609705,32,49,1
30.685170,16,49,1
30.685170,32,49,2
30.760635,32,49,3
30.836100,8,49,1
30.836100,16,49,2
30.836100,32,49,4
30.911565,32,49,5
30.987029,16,49,3
30.987029,32,49,6
31.062494,32,49,7
31.137959,4,50,0
31.137959,8,50,0
31.137959,16,50,0
31.137959,32,50,0
31.216327,32,50,1
31.294694,16,50,1
31.294694,32,50,2
31.373061,32,50,3
31.451429,8,50,1
31.451429,16,50,2
31.451429,32,50,4
31.529796,32,50,5
31.608163,16,50,3
31.608163,32,50,6
31.686531,32,50,7
31.764898,4,51,0
31.764898,8,51,0
31.764898,16,51,0
31.764898,32,51,0
31.840363,32,51,1
31.915828,16,51,1
31.915828,32,51,2
31.991293,32,51,3
32.066757,8,51,1
32.066757,16,51,2
32.066757,32,51,4
32.142222,32,51,5
32.217687,16,51,3
32.217687,32,51,6
32.293152,32,51,7
32.368617,4,52,0
32.368617,8,52,0
32.368617,16,52,0
32.368617,32,52,0
32.433923,32,52,1
32.499229,16,52,1
32.499229,32,52,2
32.564535,32,52,3
32.629841,8,52,1
32.629841,16,52,2
32.629841,32,52,4
32.695147,32,52,5
32.760454,16,52,3
32.760454,32,52,6
32.825760,32,52,7
32.891066,4,53,0
32.891066,8,53,0
32.891066,16,53,0
32.891066,32,53,0
32.956372,32,53,1
33.021678,16,53,1
33.021678,32,53,2
33.086984,32,53,3
33.152290,8,53,1
33.152290,16,53,2
33.152290,32,53,4
33.217596,32,53,5
33.282902,16,53,3
33.282902,32,53,6
33.348209,32,53,7
33.413515,4,54,0
33.413515,8,54,0
33.413515,16,54,0
33.413515,32,54,0
33.488980,32,54,1
33.564444,16,54,1
33.564444,32,54,2
33.639909,32,54,3
33.715374,8,54,1
33.715374,16,54,2
33.715374,32,54,4
33.790839,32,54,5
33.866304,16,54,3
33.866304,32,54,6
33.941769,32,54,7
34.017234,4,55,0
34.017234,8,55,0
34.017234,16,55,0
34.017234,32,55,0
34.094150,32,55,1
34.171066,16,55,1
34.171066,32,55,2
34.247982,32,55,3
34.324898,8,55,1
34.324898,16,55,2
34.324898,32,55,4
34.401814,32,55,5
34.478730,16,55,3
34.478730,32,55,6
34.555646,32,55,7
34.632562,4,56,0
34.632562,8,56,0
34.632562,16,56,0
34.632562,32,56,0
34.710930,32,56,1
34.789297,16,56,1
34.789297,32,56,2
34.867664,32,56,3
34.946032,8,56,1
34.946032,16,56,2
34.946032,32,56,4
35.024399,32,56,5
35.102766,16,56,3
35.102766,32,56,6
35.181134,32,56,7
35.259501,4,57,0
35.259501,8,57,0
35.259501,16,57,0
35.259501,32,57,0
35.336417,32,57,1
35.413333,16,57,1
35.413333,32,57,2
35.490249,32,57,3
35.567166,8,57,1
35.567166,16,57,2
35.567166,32,57,4
35.644082,32,57,5
35.720998,16,57,3
35.720998,32,57,6
35.797914,32,57,7
35.874830,4,58,0
35.874830,8,58,0
35.874830,16,58,0
35.874830,32,58,0
35.951746,32,58,1
36.028662,16,58,1
36.028662,32,58,2
36.105578,32,58,3
36.182494,8,58,1
36.182494,16,58,2
36.182494,32,58,4
36.259410,32,58,5
36.336327,16,58,3
36.336327,32,58,6
36.413243,32,58,7
36.490159,4,59,0
36.490159,8,59,0
36.490159,16,59,0
36.490159,32,59,0
36.567075,32,59,1
36.643991,16,59,1
36.643991,32,59,2
36.720907,32,59,3
36.797823,8,59,1
36.797823,16,59,2
36.797823,32,59,4
36.874739,32,59,5
36.951655,16,59,3
36.951655,32,59,6
37.028571,32,59,7
37.105488,4,60,0
37.105488,8,60,0
37.105488,16,60,0
37.105488,32,60,0
37.182404,32,60,1
37.259320,16,60,1
37.259320,32,60,2
37.336236,32,60,3
37.413152,8,60,1
37.413152,16,60,2
37.413152,32,60,4
37.490068,32,60,5
37.566984,16,60,3
37.566984,32,60,6
37.643900,32,60,7
37.720816,4,61,0
37.720816,8,61,0
37.720816,16,61,0
37.720816,32,61,0
37.797732,32,61,1
37.874649,16,61,1
37.874649,32,61,2
37.951565,32,61,3
38.028481,8,61,1
38.028481,16,61,2
38.028481,32,61,4
38.105397,32,61,5
38.182313,16,61,3
38.182313,32,61,6
38.259229,32,61,7
38.336145,4,62,0
38.336145,8,62,0
38.336145,16,62,0
38.336145,32,62,0
38.413061,32,62,1
38.489977,16,62,1
38.489977,32,62,2
38.566893,32,62,3
38.643810,8,62,1
38.643810,16,62,2
38.643810,32,62,4
38.720726,32,62,5
38.797642,16,62,3
38.797642,32,62,6
38.874558,32,62,7
38.951474,4,63,0
38.951474,8,63,0
38.951474,16,63,0
38.951474,32,63,0
39.028390,32,63,1
39.105306,16,63,1
39.105306,32,63,2
39.182222,32,63,3
39.259138,8,63,1
39.259138,16,63,2
39.259138,32,63,4
39.336054,32,63,5
39.412971,16,63,3
39.412971,32,63,6
39.489887,32,63,7
39.566803,4,64,0
39.566803,8,64,0
39.566803,16,64,0
39.566803,32,64,0
39.643719,32,64,1
39.720635,16,64,1
39.720635,32,64,2
39.797551,32,64,3
39.874467,8,64,1
39.874467,16,64,2
39.874467,32,64,4
39.951383,32,64,5
40.028299,16,64,3
40.028299,32,64,6
40.105215,32,64,7
40.182132,4,65,0
40.182132,8,65,0
40.182132,16,65,0
40.182132,32,65,0
40.259048,32,65,1
40.335964,16,65,1
40.335964,32,65,2
40.412880,32,65,3
40.489796,8,65,1
40.489796,16,65,2
40.489796,32,65,4
40.566712,32,65,5
40.643628,16,65,3
40.643628,32,65,6
40.720544,32,65,7
40.797460,4,66,0
40.797460,8,66,0
40.797460,16,66,0
40.797460,32,66,0
40.874376,32,66,1
40.951293,16,66,1
40.951293,32,66,2
41.028209,32,66,3
41.105125,8,66,1
41.105125,16,66,2
41.105125,32,66,4
41.182041,32,66,5
41.258957,16,66,3
41.258957,32,66,6
41.335873,32,66,7
41.412789,4,67,0
41.412789,8,67,0
41.412789,16,67,0
41.412789,32,67,0
41.489705,32,67,1
41.566621,16,67,1
41.566621,32,67,2
41.643537,32,67,3
41.720454,8,67,1
41.720454,16,67,2
41.720454,32,67,4
41.797370,32,67,5
41.874286,16,67,3
41.874286,32,67,6
41.951202,32,67,7
42.028118,4,68,0
42.028118,8,68,0
42.028118,16,68,0
42.028118,32,68,0
42.105034,32,68,1
42.181950,16,68,1
42.181950,32,68,2
42.258866,32,68,3
42.335782,8,68,1
42.335782,16,68,2
42.335782,32,68,4
42.412698,32,68,5
42.489615,16,68,3
42.489615,32,68,6
42.566531,32,68,7
42.643447,4,69,0
42.643447,8,69,0
42.643447,16,69,0
42.643447,32,69,0
42.721814,32,69,1
42.800181,16,69,1
42.800181,32,69,2
42.878549,32,69,3
42.956916,8,69,1
42.956916,16,69,2
42.956916,32,69,4
43.035283,32,69,5
43.113651,16,69,3
43.113651,32,69,6
43.192018,32,69,7
43.270385,4,70,0
43.270385,8,70,0
43.270385,16,70,0
43.270385,32,70,0
43.347302,32,70,1
43.424218,16,70,1
43.424218,32,70,2
43.501134,32,70,3
43.578050,8,70,1
43.578050,16,70,2
43.578050,32,70,4
43.654966,32,70,5
43.731882,16,70,3
43.731882,32,70,6
43.808798,32,70,7
43.885714,4,71,0
43.885714,8,71,0
43.885714,16,71,0
43.885714,32,71,0
43.962630,32,71,1
44.039546,16,71,1
44.039546,32,71,2
44.116463,32,71,3
44.193379,8,71,1
44.193379,16,71,2
44.193379,32,71,4
44.270295,32,71,5
44.347211,16,71,3
44.347211,32,71,6
44.424127,32,71,7
44.501043,4,72,0
44.501043,8,72,0
44.501043,16,72,0
44.501043,32,72,0
44.577959,32,72,1
44.654875,16,72,1
44.654875,32,72,2
44.731791,32,72,3
44.808707,8,72,1
44.808707,16,72,2
44.808707,32,72,4
44.885624,32,72,5
44.962540,16,72,3
44.962540,32,72,6
45.039456,32,72,7
45.116372,4,73,0
45.116372,8,73,0
45.116372,16,73,0
45.116372,32,73,0
45.193288,32,73,1
45.270204,16,73,1
45.270204,32,73,2
45.347120,32,73,3
45.424036,8,73,1
45.424036,16,73,2
45.424036,32,73,4
45.500952,32,73,5
45.577868,16,73,3
45.577868,32,73,6
45.654785,32,73,7
45.731701,4,74,0
45.731701,8,74,0
45.731701,16,74,0
45.731701,32,74,0
45.808617,32,74,1
45.885533,16,74,1
45.885533,32,74,2
45.962449,32,74,3
46.039365,8,74,1
46.039365,16,74,2
46.039365,32,74,4
46.116281,32,74,5
46.193197,16,74,3
46.193197,32,74,6
46.270113,32,74,7
46.347029,4,75,0
46.347029,8,75,0
46.347029,16,75,0
46.347029,32,75,0
46.423946,32,75,1
46.500862,16,75,1
46.500862,32,75,2
46.577778,32,75,3
46.654694,8,75,1
46.654694,16,75,2
46.654694,32,75,4
46.731610,32,75,5
46.808526,16,75,3
46.808526,32,75,6
46.885442,32,75,7
46.962358,4,76,0
46.962358,8,76,0
46.962358,16,76,0
46.962358,32,76,0
47.039274,32,76,1
47.116190,16,76,1
47.116190,32,76,2
47.193107,32,76,3
47.270023,8,76,1
47.270023,16,76,2
47.270023,32,76,4
47.346939,32,76,5
47.423855,16,76,3
47.423855,32,76,6
47.500771,32,76,7
47.577687,4,77,0
47.577687,8,77,0
47.577687,16,77,0
47.577687,32,77,0
47.654603,32,77,1
47.731519,16,77,1
47.731519,32,77,2
47.808435,32,77,3
47.885351,8,77,1
47.885351,16,77,2
47.885351,32,77,4
47.962268,32,77,5
48.039184,16,77,3
48.039184,32,77,6
48.116100,32,77,7
48.193016,4,78,0
48.193016,8,78,0
48.193016,16,78,0
48.193016,32,78,0
48.269932,32,78,1
48.346848,16,78,1
48.346848,32,78,2
48.423764,32,78,3
48.500680,8,78,1
48.500680,16,78,2
48.500680,32,78,4
48.577596,32,78,5
48.654512,16,78,3
48.654512,32,78,6
48.731429,32,78,7
48.808345,4,79,0
48.808345,8,79,0
48.808345,16,79,0
48.808345,32,79,0
48.885261,32,79,1
48.962177,16,79,1
48.962177,32,79,2
49.039093,32,79,3
49.116009,8,79,1
49.116009,16,79,2
49.116009,32,79,4
49.192925,32,79,5
49.269841,16,79,3
49.269841,32,79,6
49.346757,32,79,7
49.423673,4,80,0
49.423673,8,80,0
49.423673,16,80,0
49.423673,32,80,0
49.500590,32,80,1
49.577506,16,80,1
49.577506,32,80,2
49.654422,32,80,3
49.731338,8,80,1
49.731338,16,80,2
49.731338,32,80,4
49.808254,32,80,5
49.885170,16,80,3
49.885170,32,80,6
49.962086,32,80,7
50.039002,4,81,0
50.039002,8,81,0
50.039002,16,81,0
50.039002,32,81,0
50.117370,32,81,1
50.195737,16,81,1
50.195737,32,81,2
50.274104,32,81,3
50.352472,8,81,1
50.352472,16,81,2
50.352472,32,81,4
50.430839,32,81,5
50.509206,16,81,3
50.509206,32,81,6
50.587574,32,81,7
50.665941,4,82,0
50.665941,8,82,0
50.665941,16,82,0
50.665941,32,82,0
50.742857,32,82,1
50.819773,16,82,1
50.819773,32,82,2
50.896689,32,82,3
50.973605,8,82,1
50.973605,16,82,2
50.973605,32,82,4
51.050522,32,82,5
51.127438,16,82,3
51.127438,32,82,6
51.204354,32,82,7
51.281270,4,83,0
51.281270,8,83,0
51.281270,16,83,0
51.281270,32,83,0
51.358186,32,83,1
51.435102,16,83,1
51.435102,32,83,2
51.512018,32,83,3
51.588934,8,83,1
51.588934,16,83,2
51.588934,32,83,4
