index,start_time,duration,energy,centroid_hz,rolloff_hz,bandwidth_hz,zcr,pitch_hz,pitch_confidence,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,pitch_bucket,brightness_bucket,energy_bucket,duration_bucket,timbre_cluster
693,176.947664,0.232200,0.027349,6276.978,11022.949,4353.518,0.225121,,0.0000,-332.411682,32.977703,-53.620125,27.829494,-9.914476,11.353120,-11.993255,0.687378,-19.532196,6.662742,-16.890045,0.235618,-7.706224,unpitched,bright,medium,medium,2
694,177.179864,0.255420,0.014597,6899.970,11419.151,4294.296,0.278193,,0.0000,-348.806427,28.706253,-48.614185,33.992195,-10.769944,20.937689,-16.106247,12.133762,-24.614050,3.665886,-20.348093,6.876070,-10.470630,unpitched,bright,soft,medium,2
695,177.435283,0.255420,0.180475,3947.999,7266.052,3994.725,0.071353,,0.0000,-338.338074,45.302513,19.781143,22.672026,20.229370,35.028999,11.093828,21.683306,7.034687,13.478645,4.120391,15.490305,12.603937,unpitched,mid,loud,medium,0
696,177.690703,0.174150,0.022660,9339.461,13918.524,4493.168,0.376770,,0.0000,-319.645264,-21.646837,-27.045048,32.626350,-7.169888,25.602570,-12.401047,21.936008,-19.365908,19.558226,-19.321442,11.944893,-5.655677,unpitched,bright,medium,short,5
697,177.864853,0.092880,0.010795,3501.661,6270.947,3420.710,0.090332,,0.0000,-343.977112,124.685753,-57.853455,26.518242,-21.314497,-2.972652,-25.139059,-2.962983,-31.247646,-7.350066,-22.266514,-1.038083,-17.354424,unpitched,mid,soft,short,2
698,177.957732,0.139320,0.027497,5315.519,10494.952,4493.404,0.189303,,0.0000,-352.392426,73.323013,-64.462807,-8.707276,-18.245592,19.007271,-28.939871,13.653431,-29.071541,8.368800,-9.170380,5.134816,-4.000943,unpitched,mid,medium,short,3
699,178.097052,0.162540,0.003745,4816.428,10888.623,4897.538,0.146387,,0.0000,-451.890808,95.494873,-27.154840,3.664392,-1.478098,26.764582,-27.782049,13.969045,-18.207541,2.450733,-16.904324,2.927002,-4.980430,unpitched,mid,soft,short,2
700,178.259592,0.127710,0.015223,6201.195,11674.585,4964.435,0.140340,,0.0000,-410.796875,70.254372,16.194534,31.863256,2.859706,19.639606,-24.713202,1.981518,-14.904197,-7.075945,-20.707666,3.781278,4.559724,unpitched,bright,soft,short,2
701,178.387302,0.336689,0.014589,3047.022,5056.714,2984.771,0.088688,,0.0000,-333.385437,133.002792,-77.305901,23.449512,-2.202936,12.292313,-8.467268,1.199236,-4.277834,9.548670,-15.350687,6.688050,-7.497058,unpitched,mid,soft,long,2
702,178.723991,0.150930,0.251757,1282.936,2434.790,2451.465,0.016253,,0.0000,-350.404724,96.561501,21.149189,29.378920,28.898592,33.154610,21.159536,8.295074,13.001828,18.871012,10.567088,10.515662,8.274893,unpitched,dark,loud,short,0
703,178.874921,0.127710,0.071523,6759.900,12945.044,5531.625,0.062134,,0.0000,-332.255005,1.562820,7.473593,31.912262,34.406326,29.644684,4.165252,30.940359,19.613398,12.305276,-0.191409,21.542486,9.147851,unpitched,bright,loud,short,0
704,179.002630,0.278639,0.027199,7718.037,14398.822,5697.681,0.277773,,0.0000,-292.927002,32.692585,-19.168926,8.667302,6.856979,8.638500,-17.455359,3.319847,-2.830539,-4.909985,-14.422699,20.087448,-3.930279,unpitched,bright,medium,long,2
705,179.281270,0.243810,0.019020,9253.932,16195.905,5591.329,0.313366,,0.0000,-303.116302,-36.918850,-40.899551,16.528618,8.912955,15.018906,-14.949167,22.021151,2.134576,0.239150,-12.798570,21.392668,-4.495873,unpitched,bright,medium,medium,5
706,179.525079,0.150930,0.262355,3723.644,7009.058,4156.341,0.085798,,0.0000,-283.636261,51.299744,16.892939,33.726963,17.567057,26.774130,-0.214829,23.682306,16.428499,8.702718,3.085167,19.236506,6.296639,unpitched,mid,loud,short,0
707,179.676009,0.139320,0.047546,3691.171,7105.957,3658.783,0.049053,,0.0000,-259.903107,98.967667,-63.963093,38.407928,0.050948,23.686190,12.143332,3.165837,0.998568,24.135109,0.683158,9.016809,1.237252,unpitched,mid,loud,short,1
708,179.815329,0.220590,0.007350,4187.301,7848.853,4161.005,0.086377,,0.0000,-446.494781,98.927483,-26.707336,35.406197,-2.463835,15.906473,-12.661886,-6.701598,-10.848539,-7.366740,-10.489318,0.457078,-9.444997,unpitched,mid,soft,medium,2
709,180.035918,0.267029,0.021626,6290.682,11975.153,4989.029,0.210653,,0.0000,-383.822968,62.286942,-23.085936,3.460646,-4.690534,25.527201,-24.854292,11.353938,-20.973246,3.705228,-11.282181,2.290787,-10.058869,unpitched,bright,medium,medium,2
710,180.302948,0.139320,0.012925,4467.303,9007.505,4353.359,0.061261,,0.0000,-441.136108,101.315033,-1.342894,42.078876,-10.078040,27.438078,-23.735104,6.756045,-8.071884,-5.414480,-6.986003,-0.930634,-2.508480,unpitched,mid,soft,short,2
711,180.442268,0.127710,0.300041,1273.767,2632.434,2688.125,0.008870,,0.0000,-315.856201,104.651031,19.795691,33.818436,26.881643,27.800714,20.595512,10.791221,14.398960,20.060198,11.733932,11.509755,11.797360,unpitched,dark,loud,short,0
712,180.569977,0.116100,0.335952,1751.113,3457.058,3015.547,0.009854,,0.0000,-282.571716,100.395378,25.806770,35.059139,21.626480,36.061234,13.423057,24.485058,21.513866,12.541892,10.256451,12.393936,13.408446,unpitched,dark,loud,short,0
713,180.686077,0.127710,0.076968,2067.253,3890.332,3427.532,0.009684,,0.0000,-344.042694,110.546944,-30.028826,11.958066,21.784151,25.798800,6.507474,17.662134,20.180889,9.680235,2.672924,15.285644,9.874823,unpitched,dark,loud,short,1
714,180.813787,0.267029,0.180280,4519.246,9598.425,4824.006,0.041972,,0.0000,-347.628326,20.696159,14.811606,34.502834,33.049728,30.743896,10.610051,23.777765,19.100107,20.766008,9.639344,22.733225,10.455979,unpitched,mid,loud,medium,0
715,181.080816,0.383129,0.021154,5268.481,9632.942,4297.839,0.141128,,0.0000,-362.690216,67.331245,-51.691704,18.284597,-7.308371,17.694798,-4.981322,-4.662759,-3.468720,10.580132,-13.972220,4.677415,-7.008632,unpitched,mid,medium,long,2
716,181.463946,0.127710,0.031839,5695.291,11629.724,4930.952,0.152303,,0.0000,-344.510986,73.090202,-41.551353,-3.770462,1.688450,20.632351,-23.957085,11.356820,-3.334155,12.651391,-15.462863,0.150631,-14.002944,unpitched,mid,medium,short,2
717,181.591655,0.278639,0.169695,1319.142,2596.904,2477.543,0.032930,,0.0000,-404.617157,63.272030,20.249147,22.825420,26.859488,21.773748,13.803193,19.332298,19.285002,15.418552,13.245201,18.619471,17.123917,unpitched,dark,loud,long,0
718,181.870295,0.243810,0.020210,8093.959,13138.330,4373.205,0.300805,,0.0000,-350.082153,-31.170954,-52.012806,41.226601,-17.067570,15.405027,-13.919663,7.371994,-12.238398,22.879135,-15.189888,9.541395,-3.502835,unpitched,bright,medium,medium,5
719,182.114104,0.255420,0.019419,6174.532,12190.602,4917.777,0.220618,,0.0000,-357.999359,58.817059,-53.440605,-3.602036,-11.157159,19.460516,-28.130871,25.025244,-16.206720,12.374336,-9.267108,6.040695,-0.901366,unpitched,bright,medium,medium,3
720,182.369524,0.301859,0.007829,4487.653,8378.809,4155.465,0.107784,,0.0000,-444.909241,94.207115,-34.592804,36.930836,6.367096,20.541319,-13.088373,0.397943,0.425550,0.108716,-16.649080,12.679399,8.595501,unpitched,mid,soft,long,1
721,182.671383,0.243810,0.015723,3969.234,6610.693,3625.256,0.099387,,0.0000,-338.214966,114.645699,-60.480259,-5.094310,-1.726030,6.360363,-17.887125,13.089197,5.112127,2.133032,-23.374420,2.639094,-3.363037,unpitched,mid,soft,medium,2
722,182.915193,0.220590,0.221867,3849.917,7895.886,4047.847,0.029811,,0.0000,-329.012695,39.419762,1.898198,32.143726,38.618603,24.659756,14.944447,23.943163,24.001572,17.553112,2.458955,14.655281,15.861630,unpitched,mid,loud,short,0
723,183.135782,0.278639,0.032265,7019.348,13355.754,5426.433,0.240547,,0.0000,-265.273132,32.814545,-35.826611,15.956995,20.617649,3.174954,-18.862055,6.587745,4.542905,2.028395,-18.251165,9.595913,1.623648,unpitched,bright,medium,long,5
724,183.414422,0.255420,0.024119,8546.925,15678.981,5572.466,0.258280,,0.0000,-276.860718,-14.592323,-42.478859,20.416124,8.612619,19.771955,-22.335197,23.100531,5.433331,8.988629,-22.142595,16.916658,-6.957321,unpitched,bright,medium,medium,5
725,183.669841,0.139320,0.323119,2302.575,3950.515,3154.390,0.056904,,0.0000,-284.801666,80.856613,6.686706,39.751335,25.191936,24.366779,-0.208866,21.005375,20.732622,10.533051,5.414088,18.297638,8.520448,unpitched,dark,loud,short,0
726,183.809161,0.348299,0.047273,4649.093,8232.861,3841.558,0.100000,,0.0000,-312.606018,79.258400,-31.360241,37.735596,7.772005,24.770077,4.439646,4.654313,-1.891543,13.356415,-3.811195,7.094971,5.116838,unpitched,mid,loud,long,1
727,184.157460,0.267029,0.018197,4135.786,9148.022,4188.604,0.099711,,0.0000,-389.028656,93.293007,-59.401836,1.064828,-2.953409,27.879959,-26.367983,14.595345,-20.225641,10.207122,-4.490112,3.728781,2.086761,unpitched,mid,medium,medium,3
728,184.424490,0.150930,0.013072,4125.759,7802.710,4070.778,0.065499,,0.0000,-416.786194,102.176567,-22.774723,25.305073,-2.434449,26.245899,-12.603431,-3.809256,-12.082106,-1.124578,-0.720794,10.519660,3.052606,unpitched,mid,soft,short,2
729,184.575420,0.406349,0.013804,3856.113,6325.977,3418.567,0.106377,,0.0000,-356.741852,110.485268,-64.086174,18.841961,3.129281,16.830877,-7.001420,6.307874,-4.403390,9.063190,-15.311074,8.259880,0.371005,unpitched,mid,soft,long,2
730,184.981769,0.220590,0.214084,3852.598,7623.831,3954.413,0.041138,,0.0000,-331.640961,40.195045,2.216496,29.941479,38.514420,31.673670,15.424390,20.636526,18.608589,21.585949,8.868268,20.938025,11.453524,unpitched,mid,loud,medium,0
731,185.202358,0.301859,0.023074,6719.420,13037.956,4905.074,0.187627,,0.0000,-350.554626,35.644764,-49.186039,-5.325356,-1.883055,27.380239,-22.664246,20.191542,-24.957836,2.242728,-4.735158,8.842443,-0.628267,unpitched,bright,medium,long,3
732,185.504218,0.232200,0.010710,6149.349,12199.072,4536.934,0.249953,,0.0000,-360.511017,58.022430,-71.910416,13.208452,-30.186934,23.796923,-44.441883,26.045048,-44.017632,-4.433438,-16.050854,-6.973724,-4.856707,unpitched,bright,soft,medium,2
733,185.736417,0.278639,0.171371,1482.089,2652.029,2332.811,0.043555,,0.0000,-385.221588,72.983215,3.053029,6.923118,27.709990,37.721123,23.970701,12.801897,0.405902,12.922748,26.395508,24.655489,9.141692,unpitched,dark,loud,long,0
734,186.015057,0.127710,0.027973,7919.011,13058.093,4410.185,0.203573,,0.0000,-318.961975,-44.097351,-63.731434,18.911926,-23.347132,26.933624,-4.953312,-6.903757,-35.767471,13.730767,-1.327651,18.094511,-9.153069,unpitched,bright,medium,short,3
735,186.142766,0.116100,0.020580,7365.130,12512.749,4395.200,0.256925,,0.0000,-288.679321,-1.622147,-62.621437,30.250849,-22.160465,20.711975,-10.091331,-2.112579,-35.243084,17.757483,-12.282783,10.386925,-13.738260,unpitched,bright,medium,short,2
736,186.258866,0.267029,0.020471,5648.758,11789.429,4868.806,0.120138,,0.0000,-334.973785,61.581997,-53.569763,-10.459577,-24.175985,13.880753,-18.727694,0.574780,-23.510447,0.622664,-12.005627,7.142367,-9.765466,unpitched,mid,medium,medium,2
