time,division,beat,phase
15.719909,8,39,0
15.719909,16,39,0
15.719909,32,39,0
15.772154,32,39,1
15.824399,16,39,1
15.824399,32,39,2
15.876644,32,39,3
15.928889,8,39,1
15.928889,16,39,2
15.928889,32,39,4
15.981134,32,39,5
16.033379,16,39,3
16.033379,32,39,6
16.085624,32,39,7
16.137868,4,40,0
16.137868,8,40,0
16.137868,16,40,0
16.137868,32,40,0
16.190113,32,40,1
16.242358,16,40,1
16.242358,32,40,2
16.294603,32,40,3
16.346848,8,40,1
16.346848,16,40,2
16.346848,32,40,4
16.399093,32,40,5
16.451338,16,40,3
16.451338,32,40,6
16.503583,32,40,7
16.555828,4,41,0
16.555828,8,41,0
16.555828,16,41,0
16.555828,32,41,0
16.606621,32,41,1
16.657415,16,41,1
16.657415,32,41,2
16.708209,32,41,3
16.759002,8,41,1
16.759002,16,41,2
16.759002,32,41,4
16.809796,32,41,5
16.860590,16,41,3
16.860590,32,41,6
16.911383,32,41,7
16.962177,4,42,0
16.962177,8,42,0
16.962177,16,42,0
16.962177,32,42,0
17.010068,32,42,1
17.057959,16,42,1
17.057959,32,42,2
17.105850,32,42,3
17.153741,8,42,1
17.153741,16,42,2
17.153741,32,42,4
17.201633,32,42,5
17.249524,16,42,3
17.249524,32,42,6
17.297415,32,42,7
17.345306,4,43,0
17.345306,8,43,0
17.345306,16,43,0
17.345306,32,43,0
17.391746,32,43,1
17.438186,16,43,1
17.438186,32,43,2
17.484626,32,43,3
17.531066,8,43,1
17.531066,16,43,2
17.531066,32,43,4
17.577506,32,43,5
17.623946,16,43,3
17.623946,32,43,6
17.670385,32,43,7
17.716825,4,44,0
17.716825,8,44,0
17.716825,16,44,0
17.716825,32,44,0
17.764717,32,44,1
17.812608,16,44,1
17.812608,32,44,2
17.860499,32,44,3
17.908390,8,44,1
17.908390,16,44,2
17.908390,32,44,4
17.956281,32,44,5
18.004172,16,44,3
18.004172,32,44,6
18.052063,32,44,7
18.099955,4,45,0
18.099955,8,45,0
18.099955,16,45,0
18.099955,32,45,0
18.150748,32,45,1
18.201542,16,45,1
18.201542,32,45,2
18.252336,32,45,3
18.303129,8,45,1
18.303129,16,45,2
18.303129,32,45,4
18.353923,32,45,5
18.404717,16,45,3
18.404717,32,45,6
18.455510,32,45,7
18.506304,4,46,0
18.506304,8,46,0
18.506304,16,46,0
18.506304,32,46,0
18.557098,32,46,1
18.607891,16,46,1
18.607891,32,46,2
18.658685,32,46,3
18.709478,8,46,1
18.709478,16,46,2
18.709478,32,46,4
18.760272,32,46,5
18.811066,16,46,3
18.811066,32,46,6
18.861859,32,46,7
18.912653,4,47,0
18.912653,8,47,0
18.912653,16,47,0
18.912653,32,47,0
18.963447,32,47,1
19.014240,16,47,1
