time,peak
0.646534,0.333488
0.647985,0.430050
0.649436,0.610709
0.650888,0.490362
0.652339,0.333302
0.653790,0.454928
0.655241,0.601153
0.656693,0.548746
0.658144,0.320979
0.659595,0.440629
0.661046,0.558371
0.662498,0.583576
0.663949,0.398940
0.665400,0.472901
0.666851,0.384245
0.668303,0.587110
0.669754,0.471018
0.671205,0.436304
0.672656,0.436025
0.674108,0.566858
0.675559,0.453742
0.677010,0.372620
0.678461,0.469576
0.679913,0.560883
0.681364,0.450696
0.682815,0.332977
0.684267,0.453184
0.685718,0.540120
0.687169,0.450534
0.688620,0.324932
0.690072,0.488409
0.691523,0.547304
0.692974,0.548978
0.694425,0.351833
0.695877,0.464600
0.697328,0.445651
0.698779,0.542770
0.700230,0.427422
0.701682,0.492688
0.703133,0.451998
0.704584,0.535539
0.706035,0.433630
0.707487,0.443861
0.708938,0.467879
0.710389,0.513032
0.711840,0.408333
0.713292,0.338906
0.714743,0.491758
0.716194,0.500314
0.717645,0.416494
0.719097,0.371132
0.720548,0.464926
0.721999,0.492688
0.723450,0.472203
0.724902,0.341254
0.726353,0.506127
0.727804,0.414843
0.729255,0.494176
0.730707,0.409472
0.732158,0.470948
0.733609,0.352159
0.735060,0.486480
0.736512,0.394801
0.737963,0.476063
0.739414,0.468902
0.740865,0.484457
0.742317,0.390453
0.743768,0.380293
0.745219,0.431235
0.746670,0.470622
0.748122,0.370016
0.749573,0.335279
0.751024,0.450441
0.752475,0.455486
0.753927,0.398242
0.755378,0.369853
0.756829,0.421330
0.758280,0.449418
0.759732,0.458067
0.761183,0.363110
0.762634,0.447371
0.764086,0.267107
0.765537,0.462996
0.766988,0.400893
0.768439,0.411170
0.769891,0.333116
0.771342,0.467298
0.772793,0.397056
0.774244,0.414564
0.775696,0.419866
0.777147,0.454091
0.778598,0.380060
0.780049,0.363436
0.781501,0.370481
0.782952,0.458555
0.784403,0.372782
0.785854,0.310679
0.787306,0.388640
0.788757,0.447209
0.790208,0.445907
0.791659,0.349787
0.793111,0.358088
0.794562,0.404729
0.796013,0.483922
0.797464,0.375759
0.798916,0.381246
0.800367,0.274547
0.801818,0.451557
0.803269,0.365993
0.804721,0.349787
0.806172,0.307261
0.807623,0.499523
0.809074,0.382269
0.810526,0.306331
0.811977,0.337046
0.813428,0.456044
0.814879,0.370155
0.816331,0.340998
0.817782,0.281546
0.819233,0.510591
0.820684,0.461252
0.822136,0.370364
0.823587,0.318491
0.825038,0.412797
0.826489,0.441419
0.827941,0.351973
0.829392,0.331977
0.830843,0.323676
0.832294,0.517473
0.833746,0.379874
0.835197,0.303588
0.836648,0.283313
0.838099,0.444070
0.839551,0.342556
0.841002,0.327280
0.842453,0.251226
0.843905,0.526959
0.845356,0.377130
0.846807,0.325537
0.848258,0.285243
0.849710,0.432491
0.851161,0.329094
0.852612,0.316934
0.854063,0.227208
0.855515,0.536144
0.856966,0.528355
0.858417,0.374829
0.859868,0.275477
0.861320,0.333581
0.862771,0.434700
0.864222,0.328978
0.865673,0.294473
0.867125,0.274966
0.868576,0.545839
0.870027,0.379176
0.871478,0.264782
0.872930,0.265549
0.874381,0.430654
0.875832,0.321421
0.877283,0.292009
0.878735,0.206422
0.880186,0.550024
0.881637,0.391290
0.883088,0.380595
0.884540,0.255830
0.885991,0.426864
0.887442,0.394336
0.888893,0.299007
0.890345,0.203888
0.891796,0.548188
0.893247,0.553628
0.894698,0.387849
0.896150,0.255807
0.897601,0.239671
0.899052,0.431026
0.900503,0.300007
0.901955,0.253691
0.903406,0.209793
0.904857,0.559418
0.906308,0.381664
0.907760,0.220675
0.909211,0.247413
0.910662,0.432933
0.912113,0.295799
0.913565,0.257458
0.915016,0.182776
0.916467,0.574275
0.917918,0.408380
0.919370,0.386152
0.920821,0.250459
0.922272,0.430026
0.923724,0.425306
0.925175,0.288451
0.926626,0.233951
0.928077,0.505243
0.929529,0.560348
0.930980,0.383455
0.932431,0.245204
0.933882,0.224488
0.935334,0.423586
0.936785,0.288056
0.938236,0.249134
0.939687,0.176475
0.941139,0.565765
0.942590,0.383222
0.944041,0.267339
0.945492,0.252319
0.946944,0.428282
0.948395,0.285080
0.949846,0.258737
0.951297,0.175824
0.952749,0.571160
0.954200,0.493943
0.955651,0.374340
0.957102,0.260597
0.958554,0.419517
0.960005,0.428120
0.961456,0.276965
0.962907,0.261620
0.964359,0.432468
0.965810,0.570323
0.967261,0.365133
0.968712,0.255086
0.970164,0.257900
0.971615,0.417657
0.973066,0.266386
0.974517,0.281360
0.975969,0.181706
0.977420,0.569462
0.978871,0.370667
0.980322,0.312400
0.981774,0.269432
0.983225,0.433305
0.984676,0.290869
0.986127,0.297845
0.987579,0.195494
0.989030,0.566184
0.990481,0.541259
0.991932,0.368086
0.993384,0.277616
0.994835,0.378897
0.996286,0.423377
0.997737,0.273245
0.999189,0.295543
1.000640,0.345416
1.002091,0.568648
1.003543,0.357716
1.004994,0.235858
1.006445,0.290381
1.007896,0.429585
1.009348,0.270176
1.010799,0.314423
1.012250,0.226348
1.013701,0.572508
1.015153,0.352554
1.016604,0.336046
1.018055,0.314492
1.019506,0.437513
1.020958,0.372829
1.022409,0.317352
1.023860,0.289637
1.025311,0.567765
1.026763,0.567253
1.028214,0.355553
1.029665,0.319073
1.031116,0.326722
1.032568,0.441373
1.034019,0.265317
1.035470,0.322002
1.036921,0.251273
1.038373,0.556767
1.039824,0.338604
1.041275,0.189286
1.042726,0.326606
1.044178,0.430398
1.045629,0.268386
1.047080,0.329280
1.048531,0.272083
1.049983,0.567416
1.051434,0.355437
1.052885,0.341742
1.054336,0.364180
1.055788,0.441605
1.057239,0.419052
1.058690,0.334302
1.060141,0.332140
1.061593,0.528587
1.063044,0.543793
1.064495,0.344393
1.065946,0.344114
1.067398,0.363877
1.068849,0.439117
1.070300,0.270525
1.071751,0.327513
1.073203,0.292032
1.074654,0.533818
1.076105,0.337627
1.077556,0.222837
1.079008,0.375503
1.080459,0.444535
1.081910,0.277523
1.083362,0.342696
1.084813,0.316027
1.086264,0.546328
1.087715,0.427259
1.089167,0.339813
1.090618,0.396219
1.092069,0.452649
1.093520,0.450627
1.094972,0.325885
1.096423,0.343672
1.097874,0.449301
1.099325,0.532144
1.100777,0.335674
1.102228,0.338232
1.103679,0.396801
1.105130,0.441559
1.106582,0.273501
1.108033,0.331372
1.109484,0.311958
1.110935,0.505801
1.112387,0.322700
1.113838,0.247902
1.115289,0.402776
1.116740,0.450859
1.118192,0.278081
1.119643,0.343975
1.121094,0.341184
1.122545,0.513892
1.123997,0.462554
1.125448,0.325537
1.126899,0.429747
1.128350,0.446209
1.129802,0.454812
1.131253,0.291195
1.132704,0.346648
1.134155,0.332535
1.135607,0.498593
1.137058,0.309563
1.138509,0.278244
1.139960,0.405427
1.141412,0.441466
1.142863,0.272757
1.144314,0.340417
1.145765,0.316538
1.147217,0.482132
1.148668,0.303471
1.150119,0.287521
1.151570,0.421726
1.153022,0.456765
1.154473,0.333233
1.155924,0.341882
1.157375,0.329326
1.158827,0.478365
1.160278,0.470390
1.161729,0.308517
1.163181,0.421423
1.164632,0.421423
1.166083,0.458206
1.167534,0.290800
1.168986,0.343975
1.170437,0.310981
1.171888,0.463089
1.173339,0.291590
1.174791,0.274733
1.176242,0.392081
1.177693,0.428794
1.179144,0.262782
1.180596,0.314725
1.182047,0.284382
1.183498,0.441861
1.184949,0.288475
1.186401,0.258481
1.187852,0.399149
1.189303,0.435234
1.190754,0.383548
1.192206,0.316864
1.193657,0.319142
1.195108,0.446651
1.196559,0.449162
1.198011,0.303564
1.199462,0.376340
1.200913,0.390941
1.202364,0.448371
1.203816,0.273408
1.205267,0.308424
1.206718,0.260155
1.208169,0.429119
1.209621,0.278244
1.211072,0.242066
1.212523,0.358692
1.213974,0.424865
1.215426,0.259295
1.216877,0.285498
1.218328,0.245879
1.219779,0.425190
1.221231,0.301495
1.222682,0.242879
1.224133,0.356786
1.225584,0.422121
1.227036,0.411821
1.228487,0.254203
1.229938,0.270874
1.231389,0.374456
1.232841,0.412983
1.234292,0.273199
1.235743,0.307494
1.237194,0.347462
1.238646,0.424260
1.240097,0.248971
1.241548,0.259783
1.243000,0.216745
1.244451,0.393150
1.245902,0.251110
1.247353,0.185450
1.248805,0.322630
1.250256,0.402520
1.251707,0.228301
1.253158,0.230347
1.254610,0.204050
1.256061,0.382478
1.257512,0.330512
1.258963,0.221000
1.260415,0.328652
1.261866,0.412867
1.263317,0.413867
1.264768,0.233044
1.266220,0.234486
1.267671,0.290776
1.269122,0.389756
1.270573,0.244670
1.272025,0.242321
1.273476,0.307215
1.274927,0.409170
1.276378,0.214490
1.277830,0.212746
1.279281,0.174243
1.280732,0.370946
1.282183,0.228952
1.283635,0.165640
1.285086,0.292125
1.286537,0.401521
1.287988,0.280453
1.289440,0.186054
1.290891,0.179079
1.292342,0.356391
1.293793,0.346927
1.295245,0.213909
1.296696,0.276128
1.298147,0.372922
1.299598,0.393243
1.301050,0.197284
1.302501,0.174661
1.303952,0.190030
1.305403,0.353856
1.306855,0.208142
1.308306,0.168639
1.309757,0.264852
1.311208,0.388849
1.312660,0.187310
1.314111,0.158385
1.315562,0.138645
1.317013,0.336860
1.318465,0.193425
1.319916,0.146969
1.321367,0.248460
1.322819,0.376851
1.324270,0.320003
1.325721,0.161036
1.327172,0.142156
1.328624,0.329815
1.330075,0.330303
1.331526,0.185729
1.332977,0.238624
1.334429,0.324072
1.335880,0.385431
1.337331,0.174731
1.338782,0.136181
1.340234,0.119766
1.341685,0.324234
1.343136,0.176707
1.344587,0.104071
1.346039,0.218210
1.347490,0.371178
1.348941,0.171778
1.350392,0.134042
1.351844,0.115139
1.353295,0.312632
1.354746,0.207933
1.356197,0.148922
1.357649,0.207794
1.359100,0.362110
1.360551,0.344161
1.362002,0.162524
1.363454,0.118952
1.364905,0.279779
1.366356,0.296264
1.367807,0.156200
1.369259,0.191402
1.370710,0.246902
1.372161,0.363994
1.373612,0.155712
1.375064,0.118138
1.376515,0.113046
1.377966,0.291241
1.379417,0.150387
1.380869,0.120021
1.382320,0.193797
1.383771,0.352508
1.385222,0.157758
1.386674,0.125323
1.388125,0.111372
1.389576,0.281755
1.391027,0.230231
1.392479,0.134948
1.393930,0.183799
1.395381,0.349997
1.396832,0.348508
1.398284,0.146202
1.399735,0.119254
1.401186,0.220000
1.402638,0.277314
1.404089,0.139110
1.405540,0.161687
1.406991,0.184380
1.408443,0.349369
1.409894,0.152596
1.411345,0.116278
1.412796,0.121347
1.414248,0.266874
1.415699,0.134437
1.417150,0.132740
1.418601,0.172290
1.420053,0.336883
1.421504,0.211560
1.422955,0.134158
1.424406,0.118161
1.425858,0.256597
1.427309,0.241624
1.428760,0.133670
1.430211,0.166477
1.431663,0.331652
1.433114,0.334302
1.434565,0.139947
1.436016,0.114464
1.437468,0.145597
1.438919,0.250994
1.440370,0.140505
1.441821,0.132600
1.443273,0.159664
1.444724,0.326606
1.446175,0.139087
1.447626,0.131810
1.449078,0.123556
1.450529,0.241996
1.451980,0.122672
1.453431,0.147039
1.454883,0.153828
1.456334,0.320142
1.457785,0.249087
1.459236,0.136576
1.460688,0.116324
1.462139,0.233486
1.463590,0.232788
1.465041,0.152433
1.466493,0.148969
1.467944,0.296729
1.469395,0.313051
1.470846,0.141808
1.472298,0.117743
1.473749,0.128415
1.475200,0.226906
1.476651,0.152177
1.478103,0.150155
1.479554,0.143063
1.481005,0.307564
1.482457,0.143226
1.483908,0.143923
1.485359,0.134018
1.486810,0.220396
1.488262,0.161664
1.489713,0.159874
1.491164,0.140087
1.492615,0.299240
1.494067,0.274245
1.495518,0.144435
1.496969,0.123137
1.498420,0.206794
1.499872,0.216722
1.501323,0.162687
1.502774,0.137250
1.504225,0.247646
1.505677,0.297705
1.507128,0.147760
1.508579,0.116859
1.510030,0.137622
1.511482,0.211677
1.512933,0.167500
1.514384,0.168662
1.515835,0.133972
1.517287,0.296031
1.518738,0.148969
1.520189,0.150643
1.521640,0.146992
1.523092,0.216397
1.524543,0.195192
1.525994,0.169523
1.527445,0.131972
1.528897,0.292404
1.530348,0.287870
1.531799,0.152061
1.533250,0.122905
1.534702,0.168988
1.536153,0.215118
1.537604,0.169313
1.539055,0.121626
1.540507,0.203516
1.541958,0.295543
1.543409,0.152084
1.544860,0.118812
1.546312,0.153410
1.547763,0.214978
1.549214,0.165686
1.550665,0.170755
1.552117,0.126229
1.553568,0.290986
1.555019,0.195354
1.556470,0.154014
1.557922,0.152131
1.559373,0.223209
1.560824,0.222000
1.562276,0.176544
1.563727,0.126067
1.565178,0.293938
1.566629,0.295566
1.568081,0.153503
1.569532,0.114581
1.570983,0.151782
1.572434,0.228673
1.573886,0.177126
1.575337,0.144621
1.576788,0.153735
1.578239,0.298542
1.579691,0.157502
1.581142,0.131833
1.582593,0.161896
1.584044,0.235300
1.585496,0.171941
1.586947,0.182194
1.588398,0.123463
1.589849,0.303588
1.591301,0.240485
1.592752,0.158920
1.594203,0.153084
1.595654,0.236950
1.597106,0.238601
1.598557,0.181683
1.600008,0.117371
1.601459,0.280430
1.602911,0.297728
1.604362,0.155479
1.605813,0.102118
1.607264,0.159781
1.608716,0.235951
1.610167,0.182171
1.611618,0.159664
1.613069,0.118766
1.614521,0.299891
1.615972,0.157223
1.617423,0.137553
1.618874,0.165105
1.620326,0.242786
1.621777,0.194238
1.623228,0.182520
1.624679,0.117534
1.626131,0.296543
1.627582,0.268641
1.629033,0.154898
1.630484,0.153084
1.631936,0.226697
1.633387,0.248390
1.634838,0.182473
1.636289,0.115557
1.637741,0.251622
1.639192,0.298984
1.640643,0.151271
1.642095,0.087052
1.643546,0.164989
1.644997,0.244460
1.646448,0.181683
1.647900,0.170569
1.649351,0.113465
1.650802,0.293032
1.652253,0.154479
1.653705,0.142738
1.655156,0.175452
1.656607,0.255388
1.658058,0.233114
1.659510,0.181753
1.660961,0.119138
1.662412,0.294589
1.663863,0.287126
1.665315,0.149411
1.666766,0.155921
1.668217,0.200470
1.669668,0.256156
1.671120,0.180334
1.672571,0.113162
1.674022,0.216676
1.675473,0.293659
1.676925,0.145737
1.678376,0.076519
1.679827,0.174638
1.681278,0.255319
1.682730,0.177986
1.684181,0.172848
1.685632,0.113372
1.687083,0.287870
1.688535,0.182218
1.689986,0.136971
1.691437,0.173592
1.692888,0.259760
1.694340,0.256528
1.695791,0.177777
1.697242,0.110558
1.698693,0.288056
1.700145,0.288195
1.701596,0.139180
1.703047,0.151573
1.704498,0.175196
1.705950,0.266107
1.707401,0.177149
1.708852,0.110442
1.710303,0.195912
1.711755,0.287126
1.713206,0.132995
1.714657,0.081402
1.716108,0.176684
1.717560,0.259550
1.719011,0.172824
1.720462,0.173266
1.721914,0.111395
1.723365,0.284057
1.724816,0.221977
1.726267,0.130717
1.727719,0.177126
1.729170,0.265851
1.730621,0.266642
1.732072,0.173568
1.733524,0.111047
1.734975,0.270943
1.736426,0.277128
1.737877,0.122416
1.739329,0.138669
1.740780,0.170476
1.742231,0.258783
1.743682,0.171638
1.745134,0.132995
1.746585,0.159664
1.748036,0.270292
1.749487,0.123230
1.750939,0.098910
1.752390,0.174917
1.753841,0.259713
1.755292,0.201446
1.756744,0.166523
1.758195,0.105815
1.759646,0.266293
1.761097,0.243507
1.762549,0.114627
1.764000,0.171824
1.765451,0.245088
1.766902,0.260132
1.768354,0.165291
1.769805,0.106187
1.771256,0.240438
1.772707,0.266270
1.774159,0.114255
1.775610,0.129671
1.777061,0.173057
1.778512,0.257365
1.779964,0.162152
1.781415,0.141319
1.782866,0.131391
1.784317,0.258062
1.785769,0.125695
1.787220,0.105025
1.788671,0.177940
1.790122,0.256109
1.791574,0.229696
1.793025,0.157153
1.794476,0.106234
1.795927,0.259643
1.797379,0.255365
1.798830,0.109349
1.800281,0.178358
1.801732,0.219349
1.803184,0.257155
1.804635,0.155456
1.806086,0.105211
1.807538,0.211770
1.808989,0.257248
1.810440,0.107698
1.811891,0.116022
1.813343,0.172266
1.814794,0.250622
1.816245,0.152689
1.817696,0.146434
1.819148,0.109070
1.820599,0.252924
1.822050,0.162989
1.823501,0.103862
1.824953,0.172452
1.826404,0.247204
1.827855,0.239787
1.829306,0.147899
1.830758,0.100979
1.832209,0.248622
1.833660,0.248692
1.835111,0.101769
1.836563,0.167942
1.838014,0.187426
1.839465,0.248088
1.840916,0.145132
1.842368,0.103327
1.843819,0.192285
1.845270,0.248134
1.846721,0.101793
1.848173,0.110442
1.849624,0.168500
1.851075,0.239741
1.852526,0.140343
1.853978,0.140738
1.855429,0.101583
1.856880,0.242507
1.858331,0.189007
1.859783,0.101886
1.861234,0.166640
1.862685,0.239415
1.864136,0.238717
1.865588,0.138273
1.867039,0.104350
1.868490,0.238880
1.869941,0.240950
1.871393,0.103862
1.872844,0.159246
1.874295,0.160711
1.875746,0.234509
1.877198,0.136692
1.878649,0.112907
1.880100,0.168988
1.881551,0.235881
1.883003,0.109140
1.884454,0.109163
1.885905,0.156921
1.887357,0.227069
1.888808,0.160501
1.890259,0.135274
1.891710,0.097724
1.893162,0.230626
1.894613,0.199656
1.896064,0.109465
1.897515,0.154991
1.898967,0.220931
1.900418,0.222116
1.901869,0.133205
1.903320,0.097491
1.904772,0.218257
1.906223,0.227557
1.907674,0.114790
1.909125,0.149364
1.910577,0.152573
1.912028,0.217908
1.913479,0.129880
1.914930,0.122184
1.916382,0.155270
1.917833,0.224232
1.919284,0.115418
1.920735,0.119138
1.922187,0.149550
1.923638,0.215676
1.925089,0.178358
1.926540,0.129345
1.927992,0.097607
1.929443,0.223535
1.930894,0.211909
1.932345,0.122951
1.933797,0.150085
1.935248,0.206957
1.936699,0.214839
1.938150,0.126183
1.939602,0.099305
1.941053,0.208235
1.942504,0.223046
1.943955,0.128089
1.945407,0.140831
1.946858,0.145225
1.948309,0.208631
1.949760,0.125602
1.951212,0.124509
1.952663,0.143086
1.954114,0.220512
1.955565,0.149713
1.957017,0.132647
1.958468,0.141622
1.959919,0.207887
1.961370,0.192611
1.962822,0.124300
1.964273,0.094399
1.965724,0.218350
1.967176,0.215932
1.968627,0.136785
1.970078,0.138204
1.971529,0.184799
1.972981,0.204864
1.974432,0.125997
1.975883,0.097491
1.977334,0.198331
1.978786,0.219535
1.980237,0.144435
1.981688,0.143993
1.983139,0.136344
1.984591,0.203934
1.986042,0.125299
1.987493,0.126857
1.988944,0.133763
1.990396,0.217745
1.991847,0.174219
1.993298,0.150410
1.994749,0.131531
1.996201,0.203027
1.997652,0.199075
1.999103,0.125695
2.000554,0.091655
2.002006,0.219791
2.003457,0.220000
2.004908,0.154317
2.006359,0.131507
2.007811,0.167756
2.009262,0.202399
2.010713,0.124718
2.012164,0.108954
2.013616,0.199121
2.015067,0.229557
2.016518,0.168569
